Column1;Column2;Column3;Column4;Column5;Column6
# Red box data ;;;;;
# slow cooling cycle (mol con 0.50);;;;;
# t0: 2022              3              8             16             16         32.004;;;;;
# T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.44438e+02 ; 6.39763e-02 ; -1.52901e-03 ; 3.09629e-06 ; -1.41925e-03 ; 2.32289e+03 
2.44506e+02 ; 6.42473e-02 ; -1.52587e-03 ; 3.10976e-06 ; -1.41597e-03 ; 2.32391e+03 
2.44580e+02 ; 6.23413e-02 ; -1.52222e-03 ; 3.01788e-06 ; -1.41237e-03 ; 2.32491e+03 
2.44640e+02 ; 6.17537e-02 ; -1.51860e-03 ; 2.98973e-06 ; -1.40942e-03 ; 2.32591e+03 
2.44703e+02 ; 6.33273e-02 ; -1.51588e-03 ; 3.06624e-06 ; -1.40639e-03 ; 2.32689e+03 
2.44781e+02 ; 6.23877e-02 ; -1.51170e-03 ; 3.02114e-06 ; -1.40259e-03 ; 2.32791e+03 
2.44846e+02 ; 6.11398e-02 ; -1.50912e-03 ; 2.96103e-06 ; -1.39943e-03 ; 2.32892e+03 
2.44938e+02 ; 6.26760e-02 ; -1.50592e-03 ; 3.03590e-06 ; -1.39492e-03 ; 2.32990e+03 
2.44989e+02 ; 6.24332e-02 ; -1.50249e-03 ; 3.02440e-06 ; -1.39242e-03 ; 2.33090e+03 
2.45045e+02 ; 6.16121e-02 ; -1.49940e-03 ; 2.98490e-06 ; -1.38972e-03 ; 2.33192e+03 
2.45125e+02 ; 6.16740e-02 ; -1.49568e-03 ; 2.98830e-06 ; -1.38583e-03 ; 2.33292e+03 
2.45201e+02 ; 6.09485e-02 ; -1.49252e-03 ; 2.95352e-06 ; -1.38213e-03 ; 2.33392e+03 
2.45245e+02 ; 6.18449e-02 ; -1.48903e-03 ; 2.99718e-06 ; -1.37997e-03 ; 2.33490e+03 
2.45340e+02 ; 6.26414e-02 ; -1.48615e-03 ; 3.03627e-06 ; -1.37537e-03 ; 2.33592e+03 
2.45394e+02 ; 6.25156e-02 ; -1.48299e-03 ; 3.03045e-06 ; -1.37270e-03 ; 2.33693e+03 
2.45466e+02 ; 6.11307e-02 ; -1.47917e-03 ; 2.96367e-06 ; -1.36921e-03 ; 2.33793e+03 
2.45535e+02 ; 6.21286e-02 ; -1.47614e-03 ; 3.01240e-06 ; -1.36586e-03 ; 2.33895e+03 
2.45585e+02 ; 6.07794e-02 ; -1.47259e-03 ; 2.94722e-06 ; -1.36342e-03 ; 2.33997e+03 
2.45667e+02 ; 6.06812e-02 ; -1.46886e-03 ; 2.94287e-06 ; -1.35944e-03 ; 2.34097e+03 
2.45744e+02 ; 6.11533e-02 ; -1.46607e-03 ; 2.96615e-06 ; -1.35567e-03 ; 2.34197e+03 
2.45808e+02 ; 6.21419e-02 ; -1.46273e-03 ; 3.01442e-06 ; -1.35255e-03 ; 2.34298e+03 
2.45884e+02 ; 6.20580e-02 ; -1.45901e-03 ; 3.01074e-06 ; -1.34885e-03 ; 2.34400e+03 
2.45949e+02 ; 6.16938e-02 ; -1.45606e-03 ; 2.99339e-06 ; -1.34571e-03 ; 2.34500e+03 
2.46017e+02 ; 6.24869e-02 ; -1.45265e-03 ; 3.03222e-06 ; -1.34240e-03 ; 2.34600e+03 
2.46093e+02 ; 6.16128e-02 ; -1.44895e-03 ; 2.99018e-06 ; -1.33869e-03 ; 2.34701e+03 
2.46161e+02 ; 6.21374e-02 ; -1.44574e-03 ; 3.01599e-06 ; -1.33534e-03 ; 2.34803e+03 
2.46227e+02 ; 6.04093e-02 ; -1.44244e-03 ; 2.93244e-06 ; -1.33215e-03 ; 2.34904e+03 
2.46296e+02 ; 6.07740e-02 ; -1.43867e-03 ; 2.95049e-06 ; -1.32877e-03 ; 2.35005e+03 
2.46359e+02 ; 5.96385e-02 ; -1.43567e-03 ; 2.89566e-06 ; -1.32572e-03 ; 2.35105e+03 
2.46422e+02 ; 6.08776e-02 ; -1.43245e-03 ; 2.95614e-06 ; -1.32263e-03 ; 2.35207e+03 
2.46499e+02 ; 6.07192e-02 ; -1.42894e-03 ; 2.94883e-06 ; -1.31891e-03 ; 2.35309e+03 
2.46575e+02 ; 6.08035e-02 ; -1.42576e-03 ; 2.95330e-06 ; -1.31521e-03 ; 2.35409e+03 
2.46632e+02 ; 6.05668e-02 ; -1.42239e-03 ; 2.94208e-06 ; -1.31243e-03 ; 2.35510e+03 
2.46697e+02 ; 6.03628e-02 ; -1.41984e-03 ; 2.93249e-06 ; -1.30926e-03 ; 2.35612e+03 
2.46767e+02 ; 6.02243e-02 ; -1.41525e-03 ; 2.92611e-06 ; -1.30586e-03 ; 2.35713e+03 
2.46839e+02 ; 6.16201e-02 ; -1.41227e-03 ; 2.99429e-06 ; -1.30233e-03 ; 2.35814e+03 
2.46902e+02 ; 5.87197e-02 ; -1.40946e-03 ; 2.85366e-06 ; -1.29926e-03 ; 2.35916e+03 
2.46978e+02 ; 5.58749e-02 ; -1.40625e-03 ; 2.71575e-06 ; -1.29556e-03 ; 2.36017e+03 
2.47041e+02 ; 5.44306e-02 ; -1.40309e-03 ; 2.64583e-06 ; -1.29251e-03 ; 2.36117e+03 
2.47100e+02 ; 5.61746e-02 ; -1.39959e-03 ; 2.73088e-06 ; -1.28962e-03 ; 2.36218e+03 
2.47167e+02 ; 5.59873e-02 ; -1.39719e-03 ; 2.72208e-06 ; -1.28638e-03 ; 2.36318e+03 
2.47199e+02 ; 5.66730e-02 ; -1.39423e-03 ; 2.75556e-06 ; -1.28484e-03 ; 2.36418e+03 
2.47287e+02 ; 5.67143e-02 ; -1.39078e-03 ; 2.75798e-06 ; -1.28053e-03 ; 2.36519e+03 
2.47349e+02 ; 5.79571e-02 ; -1.38770e-03 ; 2.81871e-06 ; -1.27752e-03 ; 2.36619e+03 
2.47411e+02 ; 5.95962e-02 ; -1.38403e-03 ; 2.89873e-06 ; -1.27451e-03 ; 2.36719e+03 
2.47488e+02 ; 6.05554e-02 ; -1.38064e-03 ; 2.94576e-06 ; -1.27074e-03 ; 2.36819e+03 
2.47550e+02 ; 6.03699e-02 ; -1.37841e-03 ; 2.93705e-06 ; -1.26773e-03 ; 2.36920e+03 
2.47615e+02 ; 5.90037e-02 ; -1.37454e-03 ; 2.87089e-06 ; -1.26457e-03 ; 2.37018e+03 
2.47684e+02 ; 5.99946e-02 ; -1.37181e-03 ; 2.91945e-06 ; -1.26121e-03 ; 2.37119e+03 
2.47755e+02 ; 5.98962e-02 ; -1.36856e-03 ; 2.91500e-06 ; -1.25774e-03 ; 2.37220e+03 
2.47819e+02 ; 5.73671e-02 ; -1.36521e-03 ; 2.79222e-06 ; -1.25461e-03 ; 2.37322e+03 
2.47893e+02 ; 5.67726e-02 ; -1.36237e-03 ; 2.76363e-06 ; -1.25100e-03 ; 2.37423e+03 
2.47952e+02 ; 5.62836e-02 ; -1.35836e-03 ; 2.74010e-06 ; -1.24812e-03 ; 2.37524e+03 
2.48010e+02 ; 5.71801e-02 ; -1.35514e-03 ; 2.78401e-06 ; -1.24531e-03 ; 2.37626e+03 
2.48082e+02 ; 5.77962e-02 ; -1.35242e-03 ; 2.81435e-06 ; -1.24182e-03 ; 2.37726e+03 
2.48135e+02 ; 5.94642e-02 ; -1.34957e-03 ; 2.89583e-06 ; -1.23925e-03 ; 2.37825e+03 
2.48204e+02 ; 5.78457e-02 ; -1.34580e-03 ; 2.81730e-06 ; -1.23585e-03 ; 2.37927e+03 
2.48279e+02 ; 5.80117e-02 ; -1.34322e-03 ; 2.82568e-06 ; -1.23222e-03 ; 2.38027e+03 
2.48336e+02 ; 5.88035e-02 ; -1.33952e-03 ; 2.86448e-06 ; -1.22945e-03 ; 2.38128e+03 
2.48404e+02 ; 5.82577e-02 ; -1.33648e-03 ; 2.83817e-06 ; -1.22613e-03 ; 2.38230e+03 
2.48466e+02 ; 5.82762e-02 ; -1.33370e-03 ; 2.83932e-06 ; -1.22309e-03 ; 2.38329e+03 
2.48529e+02 ; 5.79815e-02 ; -1.33005e-03 ; 2.82520e-06 ; -1.22005e-03 ; 2.38431e+03 
2.48602e+02 ; 5.78907e-02 ; -1.32711e-03 ; 2.82107e-06 ; -1.21647e-03 ; 2.38532e+03 
2.48673e+02 ; 5.85795e-02 ; -1.32458e-03 ; 2.85492e-06 ; -1.21304e-03 ; 2.38633e+03 
2.48733e+02 ; 5.94490e-02 ; -1.32107e-03 ; 2.89754e-06 ; -1.21012e-03 ; 2.38731e+03 
2.48802e+02 ; 5.93204e-02 ; -1.31705e-03 ; 2.89156e-06 ; -1.20676e-03 ; 2.38833e+03 
2.48870e+02 ; 5.85597e-02 ; -1.31347e-03 ; 2.85475e-06 ; -1.20341e-03 ; 2.38933e+03 
2.48932e+02 ; 5.80593e-02 ; -1.31066e-03 ; 2.83060e-06 ; -1.20041e-03 ; 2.39034e+03 
2.48999e+02 ; 5.78451e-02 ; -1.30737e-03 ; 2.82042e-06 ; -1.19715e-03 ; 2.39136e+03 
2.49063e+02 ; 5.69606e-02 ; -1.30491e-03 ; 2.77755e-06 ; -1.19405e-03 ; 2.39236e+03 
2.49123e+02 ; 5.73755e-02 ; -1.30140e-03 ; 2.79802e-06 ; -1.19114e-03 ; 2.39337e+03 
2.49183e+02 ; 5.79667e-02 ; -1.29835e-03 ; 2.82709e-06 ; -1.18821e-03 ; 2.39439e+03 
2.49268e+02 ; 5.78329e-02 ; -1.29544e-03 ; 2.82090e-06 ; -1.18405e-03 ; 2.39540e+03 
2.49325e+02 ; 5.90387e-02 ; -1.29182e-03 ; 2.87994e-06 ; -1.18127e-03 ; 2.39641e+03 
2.49384e+02 ; 5.86897e-02 ; -1.28842e-03 ; 2.86316e-06 ; -1.17839e-03 ; 2.39743e+03 
2.49455e+02 ; 5.73757e-02 ; -1.28596e-03 ; 2.79934e-06 ; -1.17496e-03 ; 2.39843e+03 
2.49528e+02 ; 5.76856e-02 ; -1.28237e-03 ; 2.81474e-06 ; -1.17139e-03 ; 2.39943e+03 
2.49582e+02 ; 5.74398e-02 ; -1.27895e-03 ; 2.80296e-06 ; -1.16876e-03 ; 2.40043e+03 
2.49653e+02 ; 5.72065e-02 ; -1.27593e-03 ; 2.79186e-06 ; -1.16530e-03 ; 2.40146e+03 
2.49712e+02 ; 5.69310e-02 ; -1.27231e-03 ; 2.77864e-06 ; -1.16243e-03 ; 2.40246e+03 
2.49777e+02 ; 5.75012e-02 ; -1.26958e-03 ; 2.80673e-06 ; -1.15929e-03 ; 2.40346e+03 
2.49847e+02 ; 5.82805e-02 ; -1.26672e-03 ; 2.84505e-06 ; -1.15585e-03 ; 2.40448e+03 
2.49911e+02 ; 5.74195e-02 ; -1.26393e-03 ; 2.80327e-06 ; -1.15276e-03 ; 2.40549e+03 
2.49980e+02 ; 5.67235e-02 ; -1.25974e-03 ; 2.76956e-06 ; -1.14940e-03 ; 2.40649e+03 
2.50041e+02 ; 5.69880e-02 ; -1.25673e-03 ; 2.78272e-06 ; -1.14640e-03 ; 2.40749e+03 
2.50099e+02 ; 5.64520e-02 ; -1.25408e-03 ; 2.75677e-06 ; -1.14358e-03 ; 2.40849e+03 
2.50169e+02 ; 5.54384e-02 ; -1.25120e-03 ; 2.70754e-06 ; -1.14015e-03 ; 2.40951e+03 
2.50219e+02 ; 5.53890e-02 ; -1.24782e-03 ; 2.70532e-06 ; -1.13775e-03 ; 2.41051e+03 
2.50293e+02 ; 5.40030e-02 ; -1.24501e-03 ; 2.63790e-06 ; -1.13413e-03 ; 2.41153e+03 
2.50360e+02 ; 5.34299e-02 ; -1.24204e-03 ; 2.61015e-06 ; -1.13090e-03 ; 2.41253e+03 
2.50422e+02 ; 5.56039e-02 ; -1.23894e-03 ; 2.71659e-06 ; -1.12785e-03 ; 2.41353e+03 
2.50482e+02 ; 5.56113e-02 ; -1.23582e-03 ; 2.71718e-06 ; -1.12494e-03 ; 2.41454e+03 
2.50550e+02 ; 5.53182e-02 ; -1.23276e-03 ; 2.70313e-06 ; -1.12161e-03 ; 2.41556e+03 
2.50610e+02 ; 5.50098e-02 ; -1.22954e-03 ; 2.68828e-06 ; -1.11870e-03 ; 2.41657e+03 
2.50675e+02 ; 5.51077e-02 ; -1.22671e-03 ; 2.69331e-06 ; -1.11551e-03 ; 2.41759e+03 
2.50743e+02 ; 5.47538e-02 ; -1.22371e-03 ; 2.67628e-06 ; -1.11220e-03 ; 2.41860e+03 
2.50800e+02 ; 5.49387e-02 ; -1.22064e-03 ; 2.68553e-06 ; -1.10946e-03 ; 2.41960e+03 
2.50864e+02 ; 5.45472e-02 ; -1.21708e-03 ; 2.66663e-06 ; -1.10633e-03 ; 2.42060e+03 
2.50930e+02 ; 5.31810e-02 ; -1.21512e-03 ; 2.60008e-06 ; -1.10312e-03 ; 2.42162e+03 
2.50983e+02 ; 5.29861e-02 ; -1.21172e-03 ; 2.59075e-06 ; -1.10054e-03 ; 2.42260e+03 
2.51039e+02 ; 5.38478e-02 ; -1.20783e-03 ; 2.63309e-06 ; -1.09783e-03 ; 2.42363e+03 
2.51113e+02 ; 5.32903e-02 ; -1.20539e-03 ; 2.60610e-06 ; -1.09421e-03 ; 2.42463e+03 
2.51160e+02 ; 5.37329e-02 ; -1.20167e-03 ; 2.62792e-06 ; -1.09193e-03 ; 2.42565e+03 
2.51229e+02 ; 5.39926e-02 ; -1.19948e-03 ; 2.64088e-06 ; -1.08854e-03 ; 2.42667e+03 
2.51304e+02 ; 5.43433e-02 ; -1.19652e-03 ; 2.65831e-06 ; -1.08492e-03 ; 2.42767e+03 
2.51355e+02 ; 5.45887e-02 ; -1.19392e-03 ; 2.67051e-06 ; -1.08243e-03 ; 2.42868e+03 
2.51427e+02 ; 5.45016e-02 ; -1.19043e-03 ; 2.66652e-06 ; -1.07892e-03 ; 2.42968e+03 
2.51490e+02 ; 5.35486e-02 ; -1.18754e-03 ; 2.62013e-06 ; -1.07585e-03 ; 2.43070e+03 
2.51543e+02 ; 5.25127e-02 ; -1.18416e-03 ; 2.56963e-06 ; -1.07327e-03 ; 2.43170e+03 
2.51604e+02 ; 5.11609e-02 ; -1.18069e-03 ; 2.50370e-06 ; -1.07029e-03 ; 2.43269e+03 
2.51668e+02 ; 5.01453e-02 ; -1.17862e-03 ; 2.45422e-06 ; -1.06719e-03 ; 2.43371e+03 
2.51712e+02 ; 5.06747e-02 ; -1.17562e-03 ; 2.48028e-06 ; -1.06505e-03 ; 2.43471e+03 
2.51780e+02 ; 5.13986e-02 ; -1.17271e-03 ; 2.51596e-06 ; -1.06172e-03 ; 2.43571e+03 
2.51849e+02 ; 5.09899e-02 ; -1.17019e-03 ; 2.49620e-06 ; -1.05836e-03 ; 2.43673e+03 
2.51897e+02 ; 5.13362e-02 ; -1.16675e-03 ; 2.51332e-06 ; -1.05603e-03 ; 2.43774e+03 
2.51965e+02 ; 5.15080e-02 ; -1.16397e-03 ; 2.52198e-06 ; -1.05270e-03 ; 2.43876e+03 
2.52019e+02 ; 5.36194e-02 ; -1.16059e-03 ; 2.62556e-06 ; -1.05006e-03 ; 2.43977e+03 
2.52088e+02 ; 5.26129e-02 ; -1.15853e-03 ; 2.57652e-06 ; -1.04672e-03 ; 2.44079e+03 
2.52143e+02 ; 4.99956e-02 ; -1.15521e-03 ; 2.44854e-06 ; -1.04402e-03 ; 2.44180e+03 
2.52201e+02 ; 4.84439e-02 ; -1.15262e-03 ; 2.37274e-06 ; -1.04120e-03 ; 2.44280e+03 
2.52260e+02 ; 4.86758e-02 ; -1.14957e-03 ; 2.38430e-06 ; -1.03835e-03 ; 2.44379e+03 
2.52319e+02 ; 5.00291e-02 ; -1.14707e-03 ; 2.45079e-06 ; -1.03547e-03 ; 2.44480e+03 
2.52379e+02 ; 4.89333e-02 ; -1.14439e-03 ; 2.39732e-06 ; -1.03255e-03 ; 2.44580e+03 
2.52434e+02 ; 4.87608e-02 ; -1.14117e-03 ; 2.38905e-06 ; -1.02985e-03 ; 2.44680e+03 
2.52493e+02 ; 4.96524e-02 ; -1.13863e-03 ; 2.43294e-06 ; -1.02698e-03 ; 2.44780e+03 
2.52545e+02 ; 5.09081e-02 ; -1.13566e-03 ; 2.49465e-06 ; -1.02445e-03 ; 2.44882e+03 
2.52608e+02 ; 5.16609e-02 ; -1.13252e-03 ; 2.53176e-06 ; -1.02140e-03 ; 2.44984e+03 
2.52669e+02 ; 5.03181e-02 ; -1.13072e-03 ; 2.46617e-06 ; -1.01845e-03 ; 2.45084e+03 
2.52712e+02 ; 4.70236e-02 ; -1.12677e-03 ; 2.30484e-06 ; -1.01633e-03 ; 2.45185e+03 
2.52779e+02 ; 4.81468e-02 ; -1.12402e-03 ; 2.36012e-06 ; -1.01307e-03 ; 2.45285e+03 
2.52853e+02 ; 4.87743e-02 ; -1.12181e-03 ; 2.39113e-06 ; -1.00944e-03 ; 2.45385e+03 
2.52884e+02 ; 5.00441e-02 ; -1.11940e-03 ; 2.45349e-06 ; -1.00795e-03 ; 2.45487e+03 
2.52955e+02 ; 5.24240e-02 ; -1.11573e-03 ; 2.57042e-06 ; -1.00452e-03 ; 2.45588e+03 
2.53034e+02 ; 5.29226e-02 ; -1.11314e-03 ; 2.59516e-06 ; -1.00066e-03 ; 2.45688e+03 
2.53081e+02 ; 5.19926e-02 ; -1.10961e-03 ; 2.54973e-06 ; -9.98360e-04 ; 2.45788e+03 
2.53135e+02 ; 5.26800e-02 ; -1.10656e-03 ; 2.58364e-06 ; -9.95737e-04 ; 2.45890e+03 
2.53205e+02 ; 5.22282e-02 ; -1.10415e-03 ; 2.56173e-06 ; -9.92274e-04 ; 2.45991e+03 
2.53251e+02 ; 5.39528e-02 ; -1.10049e-03 ; 2.64650e-06 ; -9.89997e-04 ; 2.46091e+03 
2.53321e+02 ; 5.45343e-02 ; -1.09731e-03 ; 2.67529e-06 ; -9.86528e-04 ; 2.46193e+03 
2.53390e+02 ; 5.37065e-02 ; -1.09476e-03 ; 2.63495e-06 ; -9.83137e-04 ; 2.46293e+03 
2.53463e+02 ; 5.36986e-02 ; -1.09208e-03 ; 2.63483e-06 ; -9.79519e-04 ; 2.46393e+03 
2.53506e+02 ; 5.41606e-02 ; -1.08865e-03 ; 2.65766e-06 ; -9.77421e-04 ; 2.46494e+03 
2.53575e+02 ; 5.49028e-02 ; -1.08593e-03 ; 2.69435e-06 ; -9.74023e-04 ; 2.46595e+03 
2.53628e+02 ; 5.28736e-02 ; -1.08302e-03 ; 2.59497e-06 ; -9.71395e-04 ; 2.46693e+03 
2.53688e+02 ; 5.11683e-02 ; -1.08019e-03 ; 2.51149e-06 ; -9.68420e-04 ; 2.46795e+03 
2.53748e+02 ; 5.13804e-02 ; -1.07743e-03 ; 2.52212e-06 ; -9.65482e-04 ; 2.46896e+03 
2.53809e+02 ; 5.16576e-02 ; -1.07386e-03 ; 2.53595e-06 ; -9.62436e-04 ; 2.46995e+03 
2.53876e+02 ; 5.12513e-02 ; -1.07073e-03 ; 2.51624e-06 ; -9.59146e-04 ; 2.47097e+03 
2.53913e+02 ; 5.18458e-02 ; -1.06901e-03 ; 2.54557e-06 ; -9.57322e-04 ; 2.47198e+03 
2.53982e+02 ; 5.09880e-02 ; -1.06504e-03 ; 2.50370e-06 ; -9.53883e-04 ; 2.47299e+03 
2.54049e+02 ; 5.13266e-02 ; -1.06179e-03 ; 2.52057e-06 ; -9.50569e-04 ; 2.47401e+03 
2.54100e+02 ; 5.05810e-02 ; -1.05911e-03 ; 2.48414e-06 ; -9.48083e-04 ; 2.47502e+03 
2.54166e+02 ; 5.13404e-02 ; -1.05637e-03 ; 2.52167e-06 ; -9.44829e-04 ; 2.47602e+03 
2.54225e+02 ; 5.09193e-02 ; -1.05383e-03 ; 2.50120e-06 ; -9.41872e-04 ; 2.47703e+03 
2.54272e+02 ; 5.03945e-02 ; -1.05074e-03 ; 2.47559e-06 ; -9.39590e-04 ; 2.47802e+03 
2.54329e+02 ; 4.95640e-02 ; -1.04749e-03 ; 2.43499e-06 ; -9.36776e-04 ; 2.47904e+03 
2.54399e+02 ; 4.91023e-02 ; -1.04455e-03 ; 2.41255e-06 ; -9.33289e-04 ; 2.48005e+03 
2.54455e+02 ; 4.96413e-02 ; -1.04125e-03 ; 2.43923e-06 ; -9.30512e-04 ; 2.48105e+03 
2.54506e+02 ; 4.94523e-02 ; -1.03920e-03 ; 2.43013e-06 ; -9.28014e-04 ; 2.48205e+03 
2.54566e+02 ; 4.92890e-02 ; -1.03657e-03 ; 2.42231e-06 ; -9.25034e-04 ; 2.48307e+03 
2.54622e+02 ; 4.96895e-02 ; -1.03388e-03 ; 2.44219e-06 ; -9.22280e-04 ; 2.48408e+03 
2.54681e+02 ; 4.98643e-02 ; -1.03118e-03 ; 2.45099e-06 ; -9.19390e-04 ; 2.48510e+03 
2.54728e+02 ; 4.92810e-02 ; -1.02825e-03 ; 2.42248e-06 ; -9.17053e-04 ; 2.48610e+03 
2.54799e+02 ; 4.82213e-02 ; -1.02476e-03 ; 2.37063e-06 ; -9.13536e-04 ; 2.48710e+03 
2.54856e+02 ; 4.69673e-02 ; -1.02262e-03 ; 2.30917e-06 ; -9.10747e-04 ; 2.48810e+03 
2.54903e+02 ; 4.66999e-02 ; -1.01980e-03 ; 2.29618e-06 ; -9.08387e-04 ; 2.48911e+03 
2.54961e+02 ; 4.51894e-02 ; -1.01780e-03 ; 2.22210e-06 ; -9.05520e-04 ; 2.49011e+03 
2.55013e+02 ; 4.60122e-02 ; -1.01407e-03 ; 2.26273e-06 ; -9.02963e-04 ; 2.49113e+03 
2.55082e+02 ; 4.74682e-02 ; -1.01201e-03 ; 2.33456e-06 ; -8.99553e-04 ; 2.49214e+03 
2.55126e+02 ; 4.72709e-02 ; -1.00887e-03 ; 2.32500e-06 ; -8.97396e-04 ; 2.49316e+03 
2.55177e+02 ; 4.64346e-02 ; -1.00612e-03 ; 2.28404e-06 ; -8.94844e-04 ; 2.49417e+03 
2.55240e+02 ; 4.45563e-02 ; -1.00389e-03 ; 2.19185e-06 ; -8.91739e-04 ; 2.49517e+03 
2.55283e+02 ; 4.53165e-02 ; -1.00150e-03 ; 2.22938e-06 ; -8.89611e-04 ; 2.49616e+03 
2.55349e+02 ; 4.71362e-02 ; -9.97913e-04 ; 2.31913e-06 ; -8.86363e-04 ; 2.49718e+03 
2.55401e+02 ; 4.80470e-02 ; -9.95630e-04 ; 2.36411e-06 ; -8.83806e-04 ; 2.49819e+03 
2.55455e+02 ; 4.75918e-02 ; -9.92936e-04 ; 2.34190e-06 ; -8.81117e-04 ; 2.49921e+03 
2.55505e+02 ; 4.80580e-02 ; -9.90158e-04 ; 2.36501e-06 ; -8.78674e-04 ; 2.50020e+03 
2.55572e+02 ; 4.78717e-02 ; -9.87083e-04 ; 2.35607e-06 ; -8.75330e-04 ; 2.50119e+03 
2.55624e+02 ; 4.75425e-02 ; -9.84299e-04 ; 2.34004e-06 ; -8.72779e-04 ; 2.50221e+03 
2.55678e+02 ; 4.72772e-02 ; -9.81849e-04 ; 2.32717e-06 ; -8.70114e-04 ; 2.50322e+03 
2.55744e+02 ; 4.78330e-02 ; -9.78845e-04 ; 2.35475e-06 ; -8.66878e-04 ; 2.50424e+03 
2.55791e+02 ; 4.74226e-02 ; -9.76205e-04 ; 2.33470e-06 ; -8.64530e-04 ; 2.50524e+03 
2.55851e+02 ; 4.70153e-02 ; -9.73868e-04 ; 2.31485e-06 ; -8.61555e-04 ; 2.50624e+03 
2.55894e+02 ; 4.71860e-02 ; -9.70685e-04 ; 2.32340e-06 ; -8.59445e-04 ; 2.50724e+03 
2.55956e+02 ; 4.73416e-02 ; -9.67610e-04 ; 2.33127e-06 ; -8.56393e-04 ; 2.50824e+03 
2.56015e+02 ; 4.77241e-02 ; -9.65512e-04 ; 2.35031e-06 ; -8.53467e-04 ; 2.50924e+03 
2.56061e+02 ; 4.78950e-02 ; -9.62764e-04 ; 2.35888e-06 ; -8.51172e-04 ; 2.51026e+03 
2.56132e+02 ; 4.79797e-02 ; -9.59521e-04 ; 2.36330e-06 ; -8.47685e-04 ; 2.51126e+03 
2.56182e+02 ; 4.73233e-02 ; -9.57161e-04 ; 2.33113e-06 ; -8.45235e-04 ; 2.51229e+03 
2.56232e+02 ; 4.67949e-02 ; -9.54890e-04 ; 2.30527e-06 ; -8.42774e-04 ; 2.51329e+03 
2.56294e+02 ; 4.67216e-02 ; -9.51749e-04 ; 2.30186e-06 ; -8.39710e-04 ; 2.51429e+03 
2.56349e+02 ; 4.66380e-02 ; -9.49323e-04 ; 2.29793e-06 ; -8.36986e-04 ; 2.51530e+03 
2.56409e+02 ; 4.65912e-02 ; -9.45943e-04 ; 2.29582e-06 ; -8.34012e-04 ; 2.51630e+03 
2.56445e+02 ; 4.65830e-02 ; -9.43959e-04 ; 2.29554e-06 ; -8.32212e-04 ; 2.51730e+03 
2.56521e+02 ; 4.61763e-02 ; -9.41205e-04 ; 2.27574e-06 ; -8.28451e-04 ; 2.51832e+03 
2.56563e+02 ; 4.72471e-02 ; -9.37801e-04 ; 2.32866e-06 ; -8.26412e-04 ; 2.51932e+03 
2.56628e+02 ; 4.75912e-02 ; -9.35846e-04 ; 2.34584e-06 ; -8.23194e-04 ; 2.52032e+03 
2.56681e+02 ; 4.64503e-02 ; -9.32914e-04 ; 2.28977e-06 ; -8.20589e-04 ; 2.52133e+03 
2.56734e+02 ; 4.62186e-02 ; -9.30470e-04 ; 2.27853e-06 ; -8.17960e-04 ; 2.52235e+03 
2.56791e+02 ; 4.58572e-02 ; -9.27490e-04 ; 2.26090e-06 ; -8.15123e-04 ; 2.52335e+03 
2.56835e+02 ; 4.52322e-02 ; -9.24599e-04 ; 2.23023e-06 ; -8.12977e-04 ; 2.52436e+03 
2.56890e+02 ; 4.46180e-02 ; -9.21214e-04 ; 2.20011e-06 ; -8.10248e-04 ; 2.52538e+03 
2.56947e+02 ; 4.48110e-02 ; -9.19169e-04 ; 2.20981e-06 ; -8.07434e-04 ; 2.52638e+03 
2.57001e+02 ; 4.54340e-02 ; -9.16672e-04 ; 2.24071e-06 ; -8.04752e-04 ; 2.52740e+03 
2.57063e+02 ; 4.69308e-02 ; -9.13811e-04 ; 2.31474e-06 ; -8.01682e-04 ; 2.52840e+03 
2.57104e+02 ; 4.38084e-02 ; -9.11796e-04 ; 2.16087e-06 ; -7.99674e-04 ; 2.52941e+03 
2.57157e+02 ; 4.40068e-02 ; -9.09400e-04 ; 2.17082e-06 ; -7.97045e-04 ; 2.53043e+03 
2.57214e+02 ; 4.52604e-02 ; -9.05847e-04 ; 2.23284e-06 ; -7.94232e-04 ; 2.53143e+03 
2.57279e+02 ; 4.69321e-02 ; -9.03922e-04 ; 2.31553e-06 ; -7.91025e-04 ; 2.53243e+03 
2.57334e+02 ; 4.65957e-02 ; -9.01091e-04 ; 2.29911e-06 ; -7.88331e-04 ; 2.53344e+03 
2.57384e+02 ; 4.64800e-02 ; -8.98015e-04 ; 2.29357e-06 ; -7.85851e-04 ; 2.53445e+03 
2.57444e+02 ; 4.72428e-02 ; -8.95238e-04 ; 2.33141e-06 ; -7.82865e-04 ; 2.53546e+03 
2.57486e+02 ; 4.50153e-02 ; -8.92490e-04 ; 2.22162e-06 ; -7.80779e-04 ; 2.53647e+03 
2.57550e+02 ; 4.60621e-02 ; -8.89760e-04 ; 2.27350e-06 ; -7.77626e-04 ; 2.53749e+03 
2.57590e+02 ; 4.62406e-02 ; -8.87173e-04 ; 2.28244e-06 ; -7.75665e-04 ; 2.53849e+03 
2.57655e+02 ; 4.61594e-02 ; -8.84247e-04 ; 2.27864e-06 ; -7.72464e-04 ; 2.53950e+03 
