T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.35162e+02 ; 7.61694e-02 ; -1.97144e-03 ; 3.62756e-06 ; -1.86462e-03 ; 8.98026e+02 
2.35226e+02 ; 7.37417e-02 ; -1.96838e-03 ; 3.51237e-06 ; -1.86157e-03 ; 8.99028e+02 
2.35290e+02 ; 6.98048e-02 ; -1.96229e-03 ; 3.32526e-06 ; -1.85851e-03 ; 9.00029e+02 
2.35417e+02 ; 7.06941e-02 ; -1.95923e-03 ; 3.36845e-06 ; -1.85242e-03 ; 9.01028e+02 
2.35417e+02 ; 6.94850e-02 ; -1.95618e-03 ; 3.31084e-06 ; -1.85241e-03 ; 9.02013e+02 
2.35544e+02 ; 7.03741e-02 ; -1.95313e-03 ; 3.35403e-06 ; -1.84631e-03 ; 9.03044e+02 
2.35608e+02 ; 6.88561e-02 ; -1.95007e-03 ; 3.28208e-06 ; -1.84326e-03 ; 9.04059e+02 
2.35672e+02 ; 6.91496e-02 ; -1.94702e-03 ; 3.29647e-06 ; -1.84020e-03 ; 9.05073e+02 
2.35799e+02 ; 7.00383e-02 ; -1.94092e-03 ; 3.33966e-06 ; -1.83411e-03 ; 9.06073e+02 
2.35863e+02 ; 7.09353e-02 ; -1.93787e-03 ; 3.38284e-06 ; -1.83105e-03 ; 9.07076e+02 
2.35927e+02 ; 7.12278e-02 ; -1.93481e-03 ; 3.39721e-06 ; -1.82800e-03 ; 9.08061e+02 
2.35990e+02 ; 7.21250e-02 ; -1.93176e-03 ; 3.44042e-06 ; -1.82495e-03 ; 9.09077e+02 
2.36054e+02 ; 7.21156e-02 ; -1.92871e-03 ; 3.44040e-06 ; -1.82189e-03 ; 9.10094e+02 
2.36181e+02 ; 7.75285e-02 ; -1.92261e-03 ; 3.69954e-06 ; -1.81580e-03 ; 9.11107e+02 
2.36245e+02 ; 7.72173e-02 ; -1.91956e-03 ; 3.68514e-06 ; -1.81274e-03 ; 9.12109e+02 
2.36309e+02 ; 7.41919e-02 ; -1.91650e-03 ; 3.54119e-06 ; -1.80969e-03 ; 9.13123e+02 
2.36373e+02 ; 7.29766e-02 ; -1.91041e-03 ; 3.48361e-06 ; -1.80663e-03 ; 9.14121e+02 
2.36500e+02 ; 7.41646e-02 ; -1.90735e-03 ; 3.54119e-06 ; -1.80054e-03 ; 9.15136e+02 
2.36564e+02 ; 7.53613e-02 ; -1.90430e-03 ; 3.59877e-06 ; -1.79749e-03 ; 9.16136e+02 
2.36628e+02 ; 7.59548e-02 ; -1.90125e-03 ; 3.62756e-06 ; -1.79443e-03 ; 9.17151e+02 
2.36755e+02 ; 7.41282e-02 ; -1.89515e-03 ; 3.54119e-06 ; -1.78833e-03 ; 9.18165e+02 
2.36819e+02 ; 7.32146e-02 ; -1.89209e-03 ; 3.49798e-06 ; -1.78528e-03 ; 9.19180e+02 
2.36882e+02 ; 7.47119e-02 ; -1.88904e-03 ; 3.56995e-06 ; -1.78222e-03 ; 9.20179e+02 
2.37010e+02 ; 7.49947e-02 ; -1.88599e-03 ; 3.58435e-06 ; -1.77612e-03 ; 9.21180e+02 
2.37073e+02 ; 7.55884e-02 ; -1.87989e-03 ; 3.61317e-06 ; -1.77307e-03 ; 9.22186e+02 
2.37137e+02 ; 7.49769e-02 ; -1.87684e-03 ; 3.58438e-06 ; -1.77002e-03 ; 9.23194e+02 
2.37201e+02 ; 7.28601e-02 ; -1.87378e-03 ; 3.48361e-06 ; -1.76696e-03 ; 9.24195e+02 
2.37265e+02 ; 7.25502e-02 ; -1.86768e-03 ; 3.46922e-06 ; -1.76391e-03 ; 9.25195e+02 
2.37328e+02 ; 7.25412e-02 ; -1.86463e-03 ; 3.46922e-06 ; -1.76086e-03 ; 9.26209e+02 
2.37456e+02 ; 7.34262e-02 ; -1.86157e-03 ; 3.51240e-06 ; -1.75476e-03 ; 9.27223e+02 
2.37519e+02 ; 7.34171e-02 ; -1.85852e-03 ; 3.51240e-06 ; -1.75170e-03 ; 9.28209e+02 
2.37583e+02 ; 7.28064e-02 ; -1.85547e-03 ; 3.48361e-06 ; -1.74865e-03 ; 9.29224e+02 
2.37710e+02 ; 7.33895e-02 ; -1.84937e-03 ; 3.51237e-06 ; -1.74255e-03 ; 9.30239e+02 
2.37774e+02 ; 7.18773e-02 ; -1.84632e-03 ; 3.44042e-06 ; -1.73950e-03 ; 9.31255e+02 
2.37838e+02 ; 7.03649e-02 ; -1.84326e-03 ; 3.36845e-06 ; -1.73644e-03 ; 9.32269e+02 
2.37902e+02 ; 6.97550e-02 ; -1.84021e-03 ; 3.33966e-06 ; -1.73339e-03 ; 9.33268e+02 
2.37965e+02 ; 6.88445e-02 ; -1.83411e-03 ; 3.29647e-06 ; -1.73034e-03 ; 9.34282e+02 
2.38093e+02 ; 7.15325e-02 ; -1.83411e-03 ; 3.42603e-06 ; -1.72424e-03 ; 9.35312e+02 
2.38220e+02 ; 7.12160e-02 ; -1.82801e-03 ; 3.41163e-06 ; -1.71814e-03 ; 9.36311e+02 
2.38220e+02 ; 7.18163e-02 ; -1.82495e-03 ; 3.44040e-06 ; -1.71813e-03 ; 9.37327e+02 
2.38284e+02 ; 7.21093e-02 ; -1.82190e-03 ; 3.45479e-06 ; -1.71508e-03 ; 9.38330e+02 
2.38411e+02 ; 7.17946e-02 ; -1.81580e-03 ; 3.44042e-06 ; -1.70898e-03 ; 9.39343e+02 
2.38475e+02 ; 7.26882e-02 ; -1.81275e-03 ; 3.48361e-06 ; -1.70593e-03 ; 9.40341e+02 
2.38539e+02 ; 7.26801e-02 ; -1.80969e-03 ; 3.48358e-06 ; -1.70287e-03 ; 9.41344e+02 
2.38603e+02 ; 7.11710e-02 ; -1.80664e-03 ; 3.41161e-06 ; -1.69982e-03 ; 9.42359e+02 
2.38730e+02 ; 7.11568e-02 ; -1.80359e-03 ; 3.41163e-06 ; -1.69373e-03 ; 9.43372e+02 
2.38794e+02 ; 7.05490e-02 ; -1.79749e-03 ; 3.38284e-06 ; -1.69067e-03 ; 9.44373e+02 
2.38857e+02 ; 7.08413e-02 ; -1.79139e-03 ; 3.39721e-06 ; -1.68762e-03 ; 9.45375e+02 
2.38985e+02 ; 6.99262e-02 ; -1.79139e-03 ; 3.35403e-06 ; -1.68152e-03 ; 9.46390e+02 
2.38985e+02 ; 7.11267e-02 ; -1.78833e-03 ; 3.41161e-06 ; -1.68152e-03 ; 9.47406e+02 
2.39112e+02 ; 6.93116e-02 ; -1.78223e-03 ; 3.32524e-06 ; -1.67541e-03 ; 9.48402e+02 
2.39176e+02 ; 6.87049e-02 ; -1.77918e-03 ; 3.29647e-06 ; -1.67236e-03 ; 9.49413e+02 
2.39240e+02 ; 6.77972e-02 ; -1.77612e-03 ; 3.25326e-06 ; -1.66931e-03 ; 9.50429e+02 
2.39303e+02 ; 6.92899e-02 ; -1.77307e-03 ; 3.32524e-06 ; -1.66625e-03 ; 9.51444e+02 
2.39367e+02 ; 6.86835e-02 ; -1.76697e-03 ; 3.29647e-06 ; -1.66320e-03 ; 9.52446e+02 
2.39494e+02 ; 7.07677e-02 ; -1.76392e-03 ; 3.39721e-06 ; -1.65710e-03 ; 9.53457e+02 
2.39558e+02 ; 7.01606e-02 ; -1.76087e-03 ; 3.36842e-06 ; -1.65405e-03 ; 9.54461e+02 
2.39622e+02 ; 6.92545e-02 ; -1.75782e-03 ; 3.32526e-06 ; -1.65099e-03 ; 9.55464e+02 
2.39686e+02 ; 6.80476e-02 ; -1.75476e-03 ; 3.26766e-06 ; -1.64794e-03 ; 9.56464e+02 
2.39749e+02 ; 6.95392e-02 ; -1.75171e-03 ; 3.33963e-06 ; -1.64489e-03 ; 9.57478e+02 
2.39877e+02 ; 6.86257e-02 ; -1.74561e-03 ; 3.29645e-06 ; -1.63879e-03 ; 9.58494e+02 
2.39940e+02 ; 6.83190e-02 ; -1.74256e-03 ; 3.28205e-06 ; -1.63574e-03 ; 9.59492e+02 
2.40004e+02 ; 6.83118e-02 ; -1.73951e-03 ; 3.28205e-06 ; -1.63268e-03 ; 9.60498e+02 
2.40068e+02 ; 6.92041e-02 ; -1.73645e-03 ; 3.32526e-06 ; -1.62963e-03 ; 9.61502e+02 
2.40132e+02 ; 6.53021e-02 ; -1.73340e-03 ; 3.13810e-06 ; -1.62658e-03 ; 9.62501e+02 
2.40259e+02 ; 6.64865e-02 ; -1.73035e-03 ; 3.19568e-06 ; -1.62048e-03 ; 9.63516e+02 
2.40323e+02 ; 6.49822e-02 ; -1.72425e-03 ; 3.12370e-06 ; -1.61743e-03 ; 9.64520e+02 
2.40386e+02 ; 6.79703e-02 ; -1.72120e-03 ; 3.26768e-06 ; -1.61438e-03 ; 9.65534e+02 
2.40450e+02 ; 6.85614e-02 ; -1.71815e-03 ; 3.29645e-06 ; -1.61132e-03 ; 9.66552e+02 
2.40514e+02 ; 6.88543e-02 ; -1.71509e-03 ; 3.31087e-06 ; -1.60827e-03 ; 9.67552e+02 
2.40578e+02 ; 6.97451e-02 ; -1.71204e-03 ; 3.35405e-06 ; -1.60522e-03 ; 9.68552e+02 
2.40705e+02 ; 6.85329e-02 ; -1.70898e-03 ; 3.29645e-06 ; -1.59912e-03 ; 9.69567e+02 
2.40769e+02 ; 6.73294e-02 ; -1.70289e-03 ; 3.23889e-06 ; -1.59607e-03 ; 9.70568e+02 
2.40832e+02 ; 6.79202e-02 ; -1.69984e-03 ; 3.26766e-06 ; -1.59301e-03 ; 9.71568e+02 
2.40896e+02 ; 6.79131e-02 ; -1.69678e-03 ; 3.26766e-06 ; -1.58996e-03 ; 9.72586e+02 
2.40960e+02 ; 6.70091e-02 ; -1.69373e-03 ; 3.22450e-06 ; -1.58691e-03 ; 9.73585e+02 
2.41087e+02 ; 6.66955e-02 ; -1.69067e-03 ; 3.21008e-06 ; -1.58081e-03 ; 9.74595e+02 
2.41151e+02 ; 6.72873e-02 ; -1.68762e-03 ; 3.23889e-06 ; -1.57776e-03 ; 9.75615e+02 
2.41215e+02 ; 6.69806e-02 ; -1.68152e-03 ; 3.22447e-06 ; -1.57471e-03 ; 9.76630e+02 
2.41278e+02 ; 6.66752e-02 ; -1.67847e-03 ; 3.21010e-06 ; -1.57165e-03 ; 9.77629e+02 
2.41342e+02 ; 6.63693e-02 ; -1.67542e-03 ; 3.19571e-06 ; -1.56860e-03 ; 9.78642e+02 
2.41406e+02 ; 6.66613e-02 ; -1.67236e-03 ; 3.21010e-06 ; -1.56555e-03 ; 9.79653e+02 
2.41533e+02 ; 6.57502e-02 ; -1.66931e-03 ; 3.16689e-06 ; -1.55945e-03 ; 9.80672e+02 
2.41533e+02 ; 6.66468e-02 ; -1.66626e-03 ; 3.21008e-06 ; -1.55944e-03 ; 9.81670e+02 
2.41661e+02 ; 6.45413e-02 ; -1.66321e-03 ; 3.10931e-06 ; -1.55334e-03 ; 9.82674e+02 
2.41724e+02 ; 6.51321e-02 ; -1.65711e-03 ; 3.13810e-06 ; -1.55029e-03 ; 9.83686e+02 
2.41788e+02 ; 6.48271e-02 ; -1.65406e-03 ; 3.12373e-06 ; -1.54724e-03 ; 9.84701e+02 
2.41852e+02 ; 6.54178e-02 ; -1.65101e-03 ; 3.15252e-06 ; -1.54418e-03 ; 9.85712e+02 
2.41916e+02 ; 6.57090e-02 ; -1.64795e-03 ; 3.16689e-06 ; -1.54113e-03 ; 9.86712e+02 
2.42043e+02 ; 6.59939e-02 ; -1.64490e-03 ; 3.18128e-06 ; -1.53503e-03 ; 9.87717e+02 
2.42107e+02 ; 6.50919e-02 ; -1.64185e-03 ; 3.13813e-06 ; -1.53198e-03 ; 9.88728e+02 
2.42170e+02 ; 6.47865e-02 ; -1.63575e-03 ; 3.12373e-06 ; -1.52893e-03 ; 9.89739e+02 
2.42234e+02 ; 6.62724e-02 ; -1.63270e-03 ; 3.19571e-06 ; -1.52588e-03 ; 9.90739e+02 
2.42298e+02 ; 6.59669e-02 ; -1.62964e-03 ; 3.18131e-06 ; -1.52282e-03 ; 9.91744e+02 
2.42361e+02 ; 6.53625e-02 ; -1.62659e-03 ; 3.15250e-06 ; -1.51977e-03 ; 9.92760e+02 
2.42425e+02 ; 6.53563e-02 ; -1.62354e-03 ; 3.15252e-06 ; -1.51672e-03 ; 9.93774e+02 
2.42553e+02 ; 6.35524e-02 ; -1.62048e-03 ; 3.06615e-06 ; -1.51062e-03 ; 9.94788e+02 
2.42616e+02 ; 6.23519e-02 ; -1.61439e-03 ; 3.00854e-06 ; -1.50757e-03 ; 9.95800e+02 
2.42680e+02 ; 6.38369e-02 ; -1.61438e-03 ; 3.08052e-06 ; -1.50452e-03 ; 9.96818e+02 
2.42744e+02 ; 6.44267e-02 ; -1.60828e-03 ; 3.10931e-06 ; -1.50146e-03 ; 9.97818e+02 
2.42807e+02 ; 6.26311e-02 ; -1.60523e-03 ; 3.02297e-06 ; -1.49841e-03 ; 9.98828e+02 
2.42871e+02 ; 6.14317e-02 ; -1.60218e-03 ; 2.96539e-06 ; -1.49536e-03 ; 9.99831e+02 
2.42935e+02 ; 6.26174e-02 ; -1.59913e-03 ; 3.02294e-06 ; -1.49230e-03 ; 1.00083e+03 
2.42999e+02 ; 6.41022e-02 ; -1.59608e-03 ; 3.09494e-06 ; -1.48925e-03 ; 1.00183e+03 
2.43062e+02 ; 6.37974e-02 ; -1.59302e-03 ; 3.08055e-06 ; -1.48620e-03 ; 1.00285e+03 
2.43189e+02 ; 6.25918e-02 ; -1.58997e-03 ; 3.02297e-06 ; -1.48010e-03 ; 1.00385e+03 
2.43252e+02 ; 6.25853e-02 ; -1.58691e-03 ; 3.02297e-06 ; -1.47705e-03 ; 1.00487e+03 
2.43314e+02 ; 6.22807e-02 ; -1.58082e-03 ; 3.00857e-06 ; -1.47400e-03 ; 1.00587e+03 
2.43377e+02 ; 6.31681e-02 ; -1.57776e-03 ; 3.05176e-06 ; -1.47094e-03 ; 1.00687e+03 
2.43440e+02 ; 6.28635e-02 ; -1.57471e-03 ; 3.03736e-06 ; -1.46789e-03 ; 1.00787e+03 
2.43502e+02 ; 6.40486e-02 ; -1.57166e-03 ; 3.09494e-06 ; -1.46484e-03 ; 1.00887e+03 
2.43565e+02 ; 6.31477e-02 ; -1.56861e-03 ; 3.05173e-06 ; -1.46179e-03 ; 1.00989e+03 
2.43628e+02 ; 5.98654e-02 ; -1.56556e-03 ; 2.89341e-06 ; -1.45873e-03 ; 1.01087e+03 
2.43690e+02 ; 5.89657e-02 ; -1.56250e-03 ; 2.85023e-06 ; -1.45568e-03 ; 1.01190e+03 
2.43816e+02 ; 6.19303e-02 ; -1.55945e-03 ; 2.99415e-06 ; -1.44958e-03 ; 1.01291e+03 
2.43878e+02 ; 6.31146e-02 ; -1.55640e-03 ; 3.05173e-06 ; -1.44653e-03 ; 1.01393e+03 
2.43941e+02 ; 6.34063e-02 ; -1.55334e-03 ; 3.06615e-06 ; -1.44348e-03 ; 1.01492e+03 
2.44004e+02 ; 6.39949e-02 ; -1.55029e-03 ; 3.09494e-06 ; -1.44042e-03 ; 1.01594e+03 
2.44066e+02 ; 6.39876e-02 ; -1.54420e-03 ; 3.09491e-06 ; -1.43737e-03 ; 1.01693e+03 
2.44129e+02 ; 6.39809e-02 ; -1.54114e-03 ; 3.09491e-06 ; -1.43432e-03 ; 1.01796e+03 
2.44192e+02 ; 6.39742e-02 ; -1.53809e-03 ; 3.09491e-06 ; -1.43127e-03 ; 1.01896e+03 
2.44254e+02 ; 6.27774e-02 ; -1.53503e-03 ; 3.03733e-06 ; -1.42822e-03 ; 1.01997e+03 
2.44380e+02 ; 6.30623e-02 ; -1.53198e-03 ; 3.05176e-06 ; -1.42212e-03 ; 1.02099e+03 
2.44442e+02 ; 6.30551e-02 ; -1.52893e-03 ; 3.05173e-06 ; -1.41907e-03 ; 1.02199e+03 
2.44505e+02 ; 6.24543e-02 ; -1.52588e-03 ; 3.02297e-06 ; -1.41602e-03 ; 1.02299e+03 
2.44568e+02 ; 6.24471e-02 ; -1.51978e-03 ; 3.02294e-06 ; -1.41296e-03 ; 1.02399e+03 
2.44630e+02 ; 6.18465e-02 ; -1.51978e-03 ; 2.99418e-06 ; -1.40991e-03 ; 1.02501e+03 
2.44693e+02 ; 6.18394e-02 ; -1.51368e-03 ; 2.99415e-06 ; -1.40686e-03 ; 1.02602e+03 
2.44756e+02 ; 6.21308e-02 ; -1.51063e-03 ; 3.00857e-06 ; -1.40380e-03 ; 1.02702e+03 
2.44818e+02 ; 6.12319e-02 ; -1.50757e-03 ; 2.96536e-06 ; -1.40075e-03 ; 1.02803e+03 
2.44881e+02 ; 6.06317e-02 ; -1.50452e-03 ; 2.93660e-06 ; -1.39770e-03 ; 1.02902e+03 
2.45006e+02 ; 5.94303e-02 ; -1.50146e-03 ; 2.87902e-06 ; -1.39160e-03 ; 1.03004e+03 
2.45069e+02 ; 5.88293e-02 ; -1.49842e-03 ; 2.85020e-06 ; -1.38855e-03 ; 1.03104e+03 
2.45132e+02 ; 6.00115e-02 ; -1.49536e-03 ; 2.90778e-06 ; -1.38550e-03 ; 1.03206e+03 
2.45194e+02 ; 6.00058e-02 ; -1.49231e-03 ; 2.90781e-06 ; -1.38245e-03 ; 1.03306e+03 
2.45257e+02 ; 5.97024e-02 ; -1.48926e-03 ; 2.89341e-06 ; -1.37939e-03 ; 1.03407e+03 
2.45320e+02 ; 6.05871e-02 ; -1.48621e-03 ; 2.93660e-06 ; -1.37634e-03 ; 1.03509e+03 
2.45382e+02 ; 5.93923e-02 ; -1.48315e-03 ; 2.87899e-06 ; -1.37329e-03 ; 1.03610e+03 
2.45445e+02 ; 5.84959e-02 ; -1.48010e-03 ; 2.83583e-06 ; -1.37023e-03 ; 1.03711e+03 
2.45508e+02 ; 5.90835e-02 ; -1.47705e-03 ; 2.86462e-06 ; -1.36719e-03 ; 1.03811e+03 
2.45570e+02 ; 6.02648e-02 ; -1.47095e-03 ; 2.92220e-06 ; -1.36413e-03 ; 1.03912e+03 
2.45633e+02 ; 6.08516e-02 ; -1.46790e-03 ; 2.95096e-06 ; -1.36108e-03 ; 1.04011e+03 
2.45696e+02 ; 5.99547e-02 ; -1.46485e-03 ; 2.90778e-06 ; -1.35803e-03 ; 1.04111e+03 
2.45758e+02 ; 5.87619e-02 ; -1.46180e-03 ; 2.85023e-06 ; -1.35497e-03 ; 1.04213e+03 
2.45821e+02 ; 5.99427e-02 ; -1.45875e-03 ; 2.90781e-06 ; -1.35192e-03 ; 1.04314e+03 
2.45884e+02 ; 5.78594e-02 ; -1.45569e-03 ; 2.80704e-06 ; -1.34887e-03 ; 1.04414e+03 
2.45946e+02 ; 5.78533e-02 ; -1.45264e-03 ; 2.80704e-06 ; -1.34582e-03 ; 1.04514e+03 
2.46009e+02 ; 6.02199e-02 ; -1.44958e-03 ; 2.92217e-06 ; -1.34277e-03 ; 1.04616e+03 
2.46134e+02 ; 5.96141e-02 ; -1.44653e-03 ; 2.89338e-06 ; -1.33667e-03 ; 1.04717e+03 
2.46197e+02 ; 6.04975e-02 ; -1.44348e-03 ; 2.93657e-06 ; -1.33362e-03 ; 1.04816e+03 
2.46260e+02 ; 6.01946e-02 ; -1.44043e-03 ; 2.92217e-06 ; -1.33057e-03 ; 1.04919e+03 
2.46322e+02 ; 5.95953e-02 ; -1.43738e-03 ; 2.89338e-06 ; -1.32751e-03 ; 1.05018e+03 
2.46385e+02 ; 5.98854e-02 ; -1.43433e-03 ; 2.90778e-06 ; -1.32446e-03 ; 1.05120e+03 
2.46448e+02 ; 5.95833e-02 ; -1.43127e-03 ; 2.89341e-06 ; -1.32141e-03 ; 1.05220e+03 
2.46510e+02 ; 5.80950e-02 ; -1.42822e-03 ; 2.82144e-06 ; -1.31835e-03 ; 1.05322e+03 
2.46573e+02 ; 5.89780e-02 ; -1.42517e-03 ; 2.86462e-06 ; -1.31530e-03 ; 1.05424e+03 
2.46636e+02 ; 5.89712e-02 ; -1.41907e-03 ; 2.86459e-06 ; -1.31226e-03 ; 1.05524e+03 
2.46698e+02 ; 5.95576e-02 ; -1.41602e-03 ; 2.89338e-06 ; -1.30920e-03 ; 1.05624e+03 
2.46761e+02 ; 5.92557e-02 ; -1.41297e-03 ; 2.87902e-06 ; -1.30615e-03 ; 1.05725e+03 
2.46824e+02 ; 5.95451e-02 ; -1.40992e-03 ; 2.89338e-06 ; -1.30309e-03 ; 1.05827e+03 
2.46886e+02 ; 5.83540e-02 ; -1.40687e-03 ; 2.83580e-06 ; -1.30004e-03 ; 1.05929e+03 
2.46949e+02 ; 5.92364e-02 ; -1.40381e-03 ; 2.87899e-06 ; -1.29699e-03 ; 1.06029e+03 
2.47012e+02 ; 5.89340e-02 ; -1.40076e-03 ; 2.86459e-06 ; -1.29394e-03 ; 1.06130e+03 
2.47137e+02 ; 5.80339e-02 ; -1.39771e-03 ; 2.82144e-06 ; -1.28784e-03 ; 1.06231e+03 
2.47199e+02 ; 5.77317e-02 ; -1.39465e-03 ; 2.80704e-06 ; -1.28479e-03 ; 1.06333e+03 
2.47262e+02 ; 5.80211e-02 ; -1.39160e-03 ; 2.82141e-06 ; -1.28174e-03 ; 1.06433e+03 
2.47325e+02 ; 5.80150e-02 ; -1.38855e-03 ; 2.82141e-06 ; -1.27869e-03 ; 1.06534e+03 
2.47387e+02 ; 5.68250e-02 ; -1.38550e-03 ; 2.76383e-06 ; -1.27563e-03 ; 1.06634e+03 
2.47450e+02 ; 5.71155e-02 ; -1.38245e-03 ; 2.77825e-06 ; -1.27258e-03 ; 1.06735e+03 
2.47513e+02 ; 5.77013e-02 ; -1.37939e-03 ; 2.80704e-06 ; -1.26953e-03 ; 1.06837e+03 
2.47575e+02 ; 5.68076e-02 ; -1.37634e-03 ; 2.76386e-06 ; -1.26648e-03 ; 1.06937e+03 
2.47638e+02 ; 5.65052e-02 ; -1.37329e-03 ; 2.74943e-06 ; -1.26343e-03 ; 1.07037e+03 
2.47701e+02 ; 5.64992e-02 ; -1.37024e-03 ; 2.74943e-06 ; -1.26038e-03 ; 1.07137e+03 
2.47764e+02 ; 5.61980e-02 ; -1.36719e-03 ; 2.73507e-06 ; -1.25732e-03 ; 1.07239e+03 
2.47826e+02 ; 5.67831e-02 ; -1.36414e-03 ; 2.76383e-06 ; -1.25427e-03 ; 1.07340e+03 
2.47889e+02 ; 5.58905e-02 ; -1.36108e-03 ; 2.72067e-06 ; -1.25121e-03 ; 1.07440e+03 
2.47951e+02 ; 5.58846e-02 ; -1.35803e-03 ; 2.72067e-06 ; -1.24817e-03 ; 1.07541e+03 
2.48014e+02 ; 5.61738e-02 ; -1.35498e-03 ; 2.73504e-06 ; -1.24512e-03 ; 1.07643e+03 
2.48077e+02 ; 5.49859e-02 ; -1.35193e-03 ; 2.67748e-06 ; -1.24206e-03 ; 1.07744e+03 
2.48140e+02 ; 5.43889e-02 ; -1.34888e-03 ; 2.64870e-06 ; -1.23901e-03 ; 1.07845e+03 
2.48202e+02 ; 5.55657e-02 ; -1.34583e-03 ; 2.70625e-06 ; -1.23596e-03 ; 1.07946e+03 
2.48265e+02 ; 5.55614e-02 ; -1.33973e-03 ; 2.70628e-06 ; -1.23290e-03 ; 1.08046e+03 
2.48328e+02 ; 5.58520e-02 ; -1.33972e-03 ; 2.72067e-06 ; -1.22985e-03 ; 1.08147e+03 
2.48390e+02 ; 5.52561e-02 ; -1.33362e-03 ; 2.69188e-06 ; -1.22680e-03 ; 1.08248e+03 
2.48453e+02 ; 5.49551e-02 ; -1.33057e-03 ; 2.67746e-06 ; -1.22375e-03 ; 1.08350e+03 
2.48516e+02 ; 5.17011e-02 ; -1.33057e-03 ; 2.51914e-06 ; -1.22070e-03 ; 1.08451e+03 
2.48578e+02 ; 5.28782e-02 ; -1.32751e-03 ; 2.57672e-06 ; -1.21765e-03 ; 1.08553e+03 
2.48641e+02 ; 5.46452e-02 ; -1.32446e-03 ; 2.66306e-06 ; -1.21459e-03 ; 1.08653e+03 
2.48704e+02 ; 5.49363e-02 ; -1.32141e-03 ; 2.67748e-06 ; -1.21154e-03 ; 1.08754e+03 
2.48766e+02 ; 5.58175e-02 ; -1.31836e-03 ; 2.72067e-06 ; -1.20849e-03 ; 1.08854e+03 
2.48829e+02 ; 5.61079e-02 ; -1.31531e-03 ; 2.73507e-06 ; -1.20544e-03 ; 1.08956e+03 
2.48892e+02 ; 5.66935e-02 ; -1.31226e-03 ; 2.76386e-06 ; -1.20239e-03 ; 1.09056e+03 
2.48954e+02 ; 5.63926e-02 ; -1.30616e-03 ; 2.74943e-06 ; -1.19933e-03 ; 1.09157e+03 
2.49017e+02 ; 5.52073e-02 ; -1.30615e-03 ; 2.69188e-06 ; -1.19628e-03 ; 1.09257e+03 
2.49080e+02 ; 5.57923e-02 ; -1.30310e-03 ; 2.72064e-06 ; -1.19323e-03 ; 1.09358e+03 
2.49142e+02 ; 5.54922e-02 ; -1.30005e-03 ; 2.70625e-06 ; -1.19018e-03 ; 1.09458e+03 
2.49205e+02 ; 5.60782e-02 ; -1.29700e-03 ; 2.73507e-06 ; -1.18713e-03 ; 1.09558e+03 
2.49268e+02 ; 5.57775e-02 ; -1.29395e-03 ; 2.72064e-06 ; -1.18408e-03 ; 1.09659e+03 
2.49330e+02 ; 5.63628e-02 ; -1.28785e-03 ; 2.74943e-06 ; -1.18102e-03 ; 1.09759e+03 
2.49393e+02 ; 5.54732e-02 ; -1.28784e-03 ; 2.70628e-06 ; -1.17797e-03 ; 1.09859e+03 
2.49456e+02 ; 5.54683e-02 ; -1.28174e-03 ; 2.70628e-06 ; -1.17492e-03 ; 1.09961e+03 
2.49518e+02 ; 5.60528e-02 ; -1.27869e-03 ; 2.73504e-06 ; -1.17187e-03 ; 1.10061e+03 
2.49581e+02 ; 5.66379e-02 ; -1.27869e-03 ; 2.76383e-06 ; -1.16882e-03 ; 1.10162e+03 
2.49644e+02 ; 5.57480e-02 ; -1.27259e-03 ; 2.72064e-06 ; -1.16577e-03 ; 1.10263e+03 
2.49706e+02 ; 5.54481e-02 ; -1.26954e-03 ; 2.70625e-06 ; -1.16271e-03 ; 1.10363e+03 
2.49769e+02 ; 5.45585e-02 ; -1.26649e-03 ; 2.66306e-06 ; -1.15966e-03 ; 1.10465e+03 
2.49832e+02 ; 5.39644e-02 ; -1.26343e-03 ; 2.63430e-06 ; -1.15661e-03 ; 1.10563e+03 
2.49894e+02 ; 5.48437e-02 ; -1.26038e-03 ; 2.67746e-06 ; -1.15356e-03 ; 1.10665e+03 
2.50019e+02 ; 5.48340e-02 ; -1.25733e-03 ; 2.67746e-06 ; -1.14746e-03 ; 1.10765e+03 
2.50020e+02 ; 5.51294e-02 ; -1.25428e-03 ; 2.69188e-06 ; -1.14745e-03 ; 1.10867e+03 
2.50082e+02 ; 5.39454e-02 ; -1.25123e-03 ; 2.63430e-06 ; -1.14440e-03 ; 1.10969e+03 
2.50207e+02 ; 5.39358e-02 ; -1.24817e-03 ; 2.63430e-06 ; -1.13831e-03 ; 1.11067e+03 
2.50208e+02 ; 5.33464e-02 ; -1.24512e-03 ; 2.60551e-06 ; -1.13830e-03 ; 1.11169e+03 
2.50270e+02 ; 5.39311e-02 ; -1.24207e-03 ; 2.63430e-06 ; -1.13525e-03 ; 1.11268e+03 
2.50333e+02 ; 5.21582e-02 ; -1.23902e-03 ; 2.54793e-06 ; -1.13220e-03 ; 1.11371e+03 
2.50395e+02 ; 5.09750e-02 ; -1.23901e-03 ; 2.49035e-06 ; -1.12914e-03 ; 1.11473e+03 
2.50458e+02 ; 5.00860e-02 ; -1.23596e-03 ; 2.44714e-06 ; -1.12609e-03 ; 1.11574e+03 
