T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.93691e+02 ; -9.95920e-03 ; 9.25672e-04 ; -5.13190e-07 ; 1.04703e-03 ; 3.74534e+03 
2.93701e+02 ; -1.06237e-02 ; 9.25624e-04 ; -5.47435e-07 ; 1.04756e-03 ; 3.74636e+03 
2.93703e+02 ; -1.07644e-02 ; 9.26036e-04 ; -5.54689e-07 ; 1.04762e-03 ; 3.74736e+03 
2.93707e+02 ; -1.07278e-02 ; 9.26280e-04 ; -5.52805e-07 ; 1.04787e-03 ; 3.74838e+03 
2.93704e+02 ; -1.07655e-02 ; 9.26191e-04 ; -5.54744e-07 ; 1.04771e-03 ; 3.74938e+03 
2.93709e+02 ; -1.09106e-02 ; 9.26614e-04 ; -5.62224e-07 ; 1.04795e-03 ; 3.75039e+03 
2.93713e+02 ; -1.05520e-02 ; 9.26703e-04 ; -5.43751e-07 ; 1.04817e-03 ; 3.75140e+03 
2.93716e+02 ; -9.55135e-03 ; 9.26852e-04 ; -4.92188e-07 ; 1.04832e-03 ; 3.75241e+03 
2.93720e+02 ; -1.05809e-02 ; 9.26572e-04 ; -5.45242e-07 ; 1.04852e-03 ; 3.75343e+03 
2.93718e+02 ; -1.05421e-02 ; 9.27132e-04 ; -5.43245e-07 ; 1.04841e-03 ; 3.75444e+03 
2.93723e+02 ; -1.07767e-02 ; 9.27049e-04 ; -5.55335e-07 ; 1.04867e-03 ; 3.75544e+03 
2.93724e+02 ; -9.89663e-03 ; 9.27293e-04 ; -5.09985e-07 ; 1.04872e-03 ; 3.75645e+03 
2.93731e+02 ; -1.12611e-02 ; 9.27299e-04 ; -5.80301e-07 ; 1.04911e-03 ; 3.75747e+03 
2.93732e+02 ; -1.12158e-02 ; 9.27633e-04 ; -5.77968e-07 ; 1.04917e-03 ; 3.75848e+03 
2.93740e+02 ; -1.11748e-02 ; 9.27716e-04 ; -5.75859e-07 ; 1.04954e-03 ; 3.75950e+03 
2.93739e+02 ; -1.06145e-02 ; 9.27997e-04 ; -5.46985e-07 ; 1.04952e-03 ; 3.76049e+03 
2.93743e+02 ; -1.05255e-02 ; 9.28128e-04 ; -5.42402e-07 ; 1.04973e-03 ; 3.76151e+03 
2.93751e+02 ; -1.02269e-02 ; 9.28420e-04 ; -5.27023e-07 ; 1.05012e-03 ; 3.76252e+03 
2.93754e+02 ; -1.14037e-02 ; 9.28467e-04 ; -5.87668e-07 ; 1.05027e-03 ; 3.76354e+03 
2.93754e+02 ; -1.10382e-02 ; 9.28420e-04 ; -5.68830e-07 ; 1.05031e-03 ; 3.76454e+03 
2.93752e+02 ; -1.09111e-02 ; 9.28676e-04 ; -5.62279e-07 ; 1.05020e-03 ; 3.76554e+03 
2.93755e+02 ; -1.13890e-02 ; 9.28783e-04 ; -5.86908e-07 ; 1.05032e-03 ; 3.76657e+03 
2.93760e+02 ; -1.04593e-02 ; 9.29159e-04 ; -5.39000e-07 ; 1.05058e-03 ; 3.76757e+03 
2.93763e+02 ; -1.09491e-02 ; 9.28819e-04 ; -5.64247e-07 ; 1.05075e-03 ; 3.76858e+03 
2.93765e+02 ; -1.12252e-02 ; 9.29105e-04 ; -5.78474e-07 ; 1.05086e-03 ; 3.76959e+03 
2.93765e+02 ; -1.13550e-02 ; 9.29218e-04 ; -5.85165e-07 ; 1.05084e-03 ; 3.77061e+03 
2.93771e+02 ; -9.97138e-03 ; 9.29522e-04 ; -5.13865e-07 ; 1.05115e-03 ; 3.77163e+03 
2.93770e+02 ; -1.02594e-02 ; 9.29528e-04 ; -5.28709e-07 ; 1.05111e-03 ; 3.77264e+03 
2.93780e+02 ; -1.04061e-02 ; 9.29773e-04 ; -5.36273e-07 ; 1.05163e-03 ; 3.77364e+03 
2.93782e+02 ; -1.02855e-02 ; 9.29952e-04 ; -5.30059e-07 ; 1.05173e-03 ; 3.77465e+03 
2.93783e+02 ; -1.04377e-02 ; 9.30154e-04 ; -5.37904e-07 ; 1.05177e-03 ; 3.77565e+03 
2.93788e+02 ; -1.05293e-02 ; 9.30333e-04 ; -5.42626e-07 ; 1.05203e-03 ; 3.77666e+03 
2.93792e+02 ; -1.10999e-02 ; 9.30470e-04 ; -5.72036e-07 ; 1.05228e-03 ; 3.77768e+03 
2.93795e+02 ; -1.06028e-02 ; 9.30476e-04 ; -5.46423e-07 ; 1.05243e-03 ; 3.77869e+03 
2.93797e+02 ; -1.05259e-02 ; 9.30768e-04 ; -5.42458e-07 ; 1.05251e-03 ; 3.77969e+03 
2.93798e+02 ; -1.08238e-02 ; 9.30679e-04 ; -5.57809e-07 ; 1.05256e-03 ; 3.78071e+03 
2.93801e+02 ; -1.07872e-02 ; 9.30631e-04 ; -5.55925e-07 ; 1.05274e-03 ; 3.78172e+03 
2.93798e+02 ; -1.17828e-02 ; 9.31227e-04 ; -6.07236e-07 ; 1.05257e-03 ; 3.78274e+03 
2.93812e+02 ; -1.22671e-02 ; 9.31162e-04 ; -6.32203e-07 ; 1.05328e-03 ; 3.78376e+03 
2.93809e+02 ; -1.14570e-02 ; 9.31287e-04 ; -5.90451e-07 ; 1.05312e-03 ; 3.78474e+03 
2.93807e+02 ; -1.19857e-02 ; 9.31263e-04 ; -6.17695e-07 ; 1.05305e-03 ; 3.78576e+03 
2.93812e+02 ; -1.12960e-02 ; 9.31883e-04 ; -5.82157e-07 ; 1.05330e-03 ; 3.78677e+03 
2.93812e+02 ; -1.06114e-02 ; 9.31746e-04 ; -5.46872e-07 ; 1.05328e-03 ; 3.78777e+03 
2.93820e+02 ; -1.05283e-02 ; 9.32091e-04 ; -5.42599e-07 ; 1.05370e-03 ; 3.78879e+03 
2.93826e+02 ; -1.03231e-02 ; 9.31835e-04 ; -5.32027e-07 ; 1.05402e-03 ; 3.78980e+03 
2.93820e+02 ; -1.01001e-02 ; 9.32133e-04 ; -5.20528e-07 ; 1.05371e-03 ; 3.79080e+03 
2.93828e+02 ; -1.08817e-02 ; 9.32234e-04 ; -5.60817e-07 ; 1.05410e-03 ; 3.79180e+03 
2.93830e+02 ; -1.13607e-02 ; 9.32425e-04 ; -5.85503e-07 ; 1.05422e-03 ; 3.79282e+03 
2.93830e+02 ; -1.07939e-02 ; 9.32676e-04 ; -5.56291e-07 ; 1.05421e-03 ; 3.79383e+03 
2.93839e+02 ; -1.03999e-02 ; 9.32729e-04 ; -5.35992e-07 ; 1.05472e-03 ; 3.79483e+03 
2.93842e+02 ; -9.88981e-03 ; 9.32836e-04 ; -5.09704e-07 ; 1.05483e-03 ; 3.79585e+03 
2.93840e+02 ; -9.62198e-03 ; 9.33278e-04 ; -4.95899e-07 ; 1.05474e-03 ; 3.79685e+03 
2.93843e+02 ; -9.68467e-03 ; 9.33492e-04 ; -4.99132e-07 ; 1.05489e-03 ; 3.79786e+03 
2.93858e+02 ; -9.29065e-03 ; 9.33581e-04 ; -4.78833e-07 ; 1.05566e-03 ; 3.79886e+03 
2.93855e+02 ; -9.20721e-03 ; 9.33915e-04 ; -4.74531e-07 ; 1.05551e-03 ; 3.79986e+03 
2.93856e+02 ; -1.01919e-02 ; 9.34321e-04 ; -5.25279e-07 ; 1.05556e-03 ; 3.80088e+03 
2.93864e+02 ; -1.05098e-02 ; 9.34231e-04 ; -5.41671e-07 ; 1.05599e-03 ; 3.80189e+03 
2.93860e+02 ; -9.89505e-03 ; 9.34303e-04 ; -5.09985e-07 ; 1.05578e-03 ; 3.80289e+03 
2.93867e+02 ; -1.09505e-02 ; 9.34797e-04 ; -5.64388e-07 ; 1.05614e-03 ; 3.80389e+03 
2.93865e+02 ; -1.08267e-02 ; 9.34887e-04 ; -5.58006e-07 ; 1.05602e-03 ; 3.80491e+03 
2.93872e+02 ; -1.06570e-02 ; 9.34976e-04 ; -5.49262e-07 ; 1.05640e-03 ; 3.80591e+03 
2.93874e+02 ; -1.06526e-02 ; 9.35519e-04 ; -5.49037e-07 ; 1.05650e-03 ; 3.80693e+03 
2.93881e+02 ; -9.76060e-03 ; 9.35030e-04 ; -5.03068e-07 ; 1.05687e-03 ; 3.80793e+03 
2.93876e+02 ; -1.12095e-02 ; 9.35334e-04 ; -5.77742e-07 ; 1.05659e-03 ; 3.80893e+03 
2.93887e+02 ; -1.09154e-02 ; 9.35310e-04 ; -5.62589e-07 ; 1.05720e-03 ; 3.80993e+03 
2.93888e+02 ; -1.01675e-02 ; 9.35548e-04 ; -5.24042e-07 ; 1.05722e-03 ; 3.81094e+03 
2.93895e+02 ; -1.06032e-02 ; 9.36311e-04 ; -5.46507e-07 ; 1.05761e-03 ; 3.81194e+03 
2.93896e+02 ; -1.10860e-02 ; 9.36133e-04 ; -5.71389e-07 ; 1.05764e-03 ; 3.81294e+03 
2.93894e+02 ; -9.78883e-03 ; 9.36401e-04 ; -5.04530e-07 ; 1.05754e-03 ; 3.81396e+03 
2.93893e+02 ; -1.02607e-02 ; 9.36180e-04 ; -5.28850e-07 ; 1.05750e-03 ; 3.81496e+03 
2.93904e+02 ; -1.16314e-02 ; 9.36413e-04 ; -5.99504e-07 ; 1.05806e-03 ; 3.81596e+03 
2.93905e+02 ; -1.14890e-02 ; 9.36830e-04 ; -5.92166e-07 ; 1.05810e-03 ; 3.81697e+03 
2.93909e+02 ; -1.06440e-02 ; 9.36550e-04 ; -5.48615e-07 ; 1.05830e-03 ; 3.81797e+03 
2.93912e+02 ; -1.06047e-02 ; 9.36854e-04 ; -5.46591e-07 ; 1.05847e-03 ; 3.81897e+03 
2.93909e+02 ; -1.08180e-02 ; 9.37080e-04 ; -5.57584e-07 ; 1.05830e-03 ; 3.81999e+03 
2.93915e+02 ; -1.02162e-02 ; 9.37223e-04 ; -5.26573e-07 ; 1.05861e-03 ; 3.82100e+03 
2.93916e+02 ; -1.07333e-02 ; 9.37283e-04 ; -5.53226e-07 ; 1.05867e-03 ; 3.82201e+03 
2.93922e+02 ; -1.08669e-02 ; 9.37265e-04 ; -5.60114e-07 ; 1.05898e-03 ; 3.82303e+03 
2.93926e+02 ; -1.05472e-02 ; 9.37432e-04 ; -5.43639e-07 ; 1.05920e-03 ; 3.82403e+03 
2.93926e+02 ; -1.15787e-02 ; 9.37635e-04 ; -5.96805e-07 ; 1.05919e-03 ; 3.82503e+03 
2.93929e+02 ; -1.09137e-02 ; 9.37635e-04 ; -5.62532e-07 ; 1.05933e-03 ; 3.82603e+03 
2.93932e+02 ; -1.01440e-02 ; 9.37825e-04 ; -5.22861e-07 ; 1.05950e-03 ; 3.82706e+03 
2.93934e+02 ; -1.07069e-02 ; 9.37915e-04 ; -5.51876e-07 ; 1.05962e-03 ; 3.82808e+03 
2.93934e+02 ; -1.13948e-02 ; 9.38278e-04 ; -5.87330e-07 ; 1.05963e-03 ; 3.82909e+03 
2.93941e+02 ; -1.09485e-02 ; 9.38302e-04 ; -5.64332e-07 ; 1.06000e-03 ; 3.83011e+03 
2.93941e+02 ; -1.05279e-02 ; 9.38404e-04 ; -5.42655e-07 ; 1.05999e-03 ; 3.83111e+03 
2.93947e+02 ; -1.17388e-02 ; 9.38707e-04 ; -6.05071e-07 ; 1.06027e-03 ; 3.83211e+03 
2.93948e+02 ; -1.02268e-02 ; 9.38737e-04 ; -5.27135e-07 ; 1.06034e-03 ; 3.83313e+03 
2.93956e+02 ; -9.92121e-03 ; 9.39059e-04 ; -5.11391e-07 ; 1.06075e-03 ; 3.83414e+03 
2.93955e+02 ; -1.02949e-02 ; 9.39488e-04 ; -5.30650e-07 ; 1.06071e-03 ; 3.83516e+03 
2.93954e+02 ; -9.92233e-03 ; 9.39315e-04 ; -5.11447e-07 ; 1.06066e-03 ; 3.83617e+03 
2.93960e+02 ; -1.03477e-02 ; 9.39506e-04 ; -5.33376e-07 ; 1.06093e-03 ; 3.83717e+03 
2.93960e+02 ; -1.11632e-02 ; 9.39721e-04 ; -5.75409e-07 ; 1.06096e-03 ; 3.83817e+03 
2.93963e+02 ; -1.09673e-02 ; 9.39536e-04 ; -5.65316e-07 ; 1.06109e-03 ; 3.83917e+03 
2.93968e+02 ; -1.16158e-02 ; 9.40096e-04 ; -5.98745e-07 ; 1.06137e-03 ; 3.84019e+03 
2.93969e+02 ; -1.16463e-02 ; 9.39786e-04 ; -6.00320e-07 ; 1.06141e-03 ; 3.84119e+03 
2.93974e+02 ; -1.12622e-02 ; 9.40210e-04 ; -5.80526e-07 ; 1.06169e-03 ; 3.84220e+03 
2.93975e+02 ; -1.00999e-02 ; 9.40406e-04 ; -5.20612e-07 ; 1.06171e-03 ; 3.84322e+03 
2.93977e+02 ; -1.05613e-02 ; 9.40072e-04 ; -5.44398e-07 ; 1.06185e-03 ; 3.84423e+03 
2.93983e+02 ; -1.03147e-02 ; 9.40609e-04 ; -5.31690e-07 ; 1.06214e-03 ; 3.84525e+03 
2.93993e+02 ; -1.04864e-02 ; 9.40931e-04 ; -5.40546e-07 ; 1.06266e-03 ; 3.84626e+03 
2.93983e+02 ; -1.07543e-02 ; 9.41032e-04 ; -5.54351e-07 ; 1.06212e-03 ; 3.84726e+03 
2.93982e+02 ; -1.03965e-02 ; 9.41044e-04 ; -5.35908e-07 ; 1.06211e-03 ; 3.84826e+03 
2.93991e+02 ; -1.11687e-02 ; 9.41223e-04 ; -5.75719e-07 ; 1.06257e-03 ; 3.84928e+03 
2.93999e+02 ; -1.15101e-02 ; 9.41521e-04 ; -5.93319e-07 ; 1.06296e-03 ; 3.85028e+03 
2.93998e+02 ; -1.15499e-02 ; 9.41533e-04 ; -5.95371e-07 ; 1.06295e-03 ; 3.85128e+03 
2.94004e+02 ; -1.08740e-02 ; 9.41586e-04 ; -5.60536e-07 ; 1.06325e-03 ; 3.85230e+03 
2.94001e+02 ; -1.16262e-02 ; 9.41634e-04 ; -5.99308e-07 ; 1.06307e-03 ; 3.85331e+03 
2.94004e+02 ; -1.04470e-02 ; 9.41926e-04 ; -5.38522e-07 ; 1.06326e-03 ; 3.85433e+03 
2.94008e+02 ; -1.09885e-02 ; 9.41801e-04 ; -5.66441e-07 ; 1.06345e-03 ; 3.85533e+03 
2.94009e+02 ; -1.07376e-02 ; 9.42260e-04 ; -5.53508e-07 ; 1.06347e-03 ; 3.85634e+03 
2.94020e+02 ; -1.04724e-02 ; 9.42123e-04 ; -5.39843e-07 ; 1.06406e-03 ; 3.85734e+03 
2.94014e+02 ; -1.15617e-02 ; 9.42814e-04 ; -5.95990e-07 ; 1.06377e-03 ; 3.85834e+03 
2.94019e+02 ; -1.15676e-02 ; 9.42337e-04 ; -5.96299e-07 ; 1.06401e-03 ; 3.85936e+03 
2.94014e+02 ; -1.12977e-02 ; 9.42683e-04 ; -5.82382e-07 ; 1.06376e-03 ; 3.86037e+03 
2.94022e+02 ; -1.02739e-02 ; 9.42612e-04 ; -5.29609e-07 ; 1.06419e-03 ; 3.86139e+03 
2.94029e+02 ; -1.05192e-02 ; 9.42755e-04 ; -5.42261e-07 ; 1.06454e-03 ; 3.86240e+03 
2.94028e+02 ; -1.09632e-02 ; 9.42963e-04 ; -5.65147e-07 ; 1.06446e-03 ; 3.86342e+03 
2.94041e+02 ; -1.05125e-02 ; 9.43130e-04 ; -5.41924e-07 ; 1.06515e-03 ; 3.86442e+03 
2.94036e+02 ; -1.13056e-02 ; 9.43720e-04 ; -5.82804e-07 ; 1.06487e-03 ; 3.86542e+03 
2.94036e+02 ; -1.12996e-02 ; 9.43297e-04 ; -5.82494e-07 ; 1.06491e-03 ; 3.86642e+03 
2.94039e+02 ; -1.07831e-02 ; 9.43082e-04 ; -5.55869e-07 ; 1.06505e-03 ; 3.86743e+03 
2.94049e+02 ; -1.12334e-02 ; 9.43392e-04 ; -5.79092e-07 ; 1.06557e-03 ; 3.86843e+03 
2.94044e+02 ; -1.07710e-02 ; 9.43893e-04 ; -5.55251e-07 ; 1.06530e-03 ; 3.86942e+03 
2.94049e+02 ; -1.10229e-02 ; 9.44114e-04 ; -5.68240e-07 ; 1.06559e-03 ; 3.87043e+03 
2.94047e+02 ; -1.14243e-02 ; 9.44060e-04 ; -5.88933e-07 ; 1.06546e-03 ; 3.87145e+03 
2.94048e+02 ; -1.14565e-02 ; 9.44263e-04 ; -5.90592e-07 ; 1.06553e-03 ; 3.87245e+03 
2.94048e+02 ; -1.12558e-02 ; 9.44382e-04 ; -5.80245e-07 ; 1.06551e-03 ; 3.87345e+03 
2.94057e+02 ; -1.19538e-02 ; 9.44048e-04 ; -6.16233e-07 ; 1.06600e-03 ; 3.87446e+03 
2.94057e+02 ; -1.14586e-02 ; 9.44525e-04 ; -5.90704e-07 ; 1.06596e-03 ; 3.87547e+03 
2.94062e+02 ; -1.14967e-02 ; 9.44668e-04 ; -5.92672e-07 ; 1.06626e-03 ; 3.87649e+03 
2.94059e+02 ; -1.16511e-02 ; 9.44775e-04 ; -6.00629e-07 ; 1.06609e-03 ; 3.87751e+03 
2.94065e+02 ; -1.16030e-02 ; 9.44930e-04 ; -5.98155e-07 ; 1.06641e-03 ; 3.87852e+03 
2.94066e+02 ; -1.10581e-02 ; 9.45467e-04 ; -5.70067e-07 ; 1.06643e-03 ; 3.87951e+03 
2.94071e+02 ; -1.13760e-02 ; 9.45127e-04 ; -5.86458e-07 ; 1.06671e-03 ; 3.88052e+03 
2.94071e+02 ; -1.17845e-02 ; 9.44865e-04 ; -6.07517e-07 ; 1.06668e-03 ; 3.88154e+03 
2.94073e+02 ; -1.10412e-02 ; 9.45073e-04 ; -5.69196e-07 ; 1.06680e-03 ; 3.88254e+03 
2.94077e+02 ; -1.14212e-02 ; 9.45693e-04 ; -5.88792e-07 ; 1.06701e-03 ; 3.88355e+03 
2.94074e+02 ; -1.12173e-02 ; 9.46039e-04 ; -5.78277e-07 ; 1.06686e-03 ; 3.88457e+03 
2.94080e+02 ; -1.11790e-02 ; 9.45634e-04 ; -5.76309e-07 ; 1.06719e-03 ; 3.88558e+03 
2.94086e+02 ; -1.13338e-02 ; 9.45836e-04 ; -5.84293e-07 ; 1.06748e-03 ; 3.88658e+03 
2.94085e+02 ; -1.07121e-02 ; 9.45890e-04 ; -5.52242e-07 ; 1.06742e-03 ; 3.88758e+03 
2.94088e+02 ; -1.09608e-02 ; 9.45872e-04 ; -5.65063e-07 ; 1.06757e-03 ; 3.88860e+03 
2.94092e+02 ; -1.17870e-02 ; 9.46689e-04 ; -6.07658e-07 ; 1.06778e-03 ; 3.88960e+03 
2.94094e+02 ; -1.31214e-02 ; 9.46134e-04 ; -6.76456e-07 ; 1.06792e-03 ; 3.89061e+03 
2.94091e+02 ; -1.09657e-02 ; 9.46212e-04 ; -5.65316e-07 ; 1.06773e-03 ; 3.89161e+03 
2.94094e+02 ; -1.11887e-02 ; 9.46736e-04 ; -5.76815e-07 ; 1.06790e-03 ; 3.89263e+03 
2.94097e+02 ; -1.06558e-02 ; 9.46534e-04 ; -5.49346e-07 ; 1.06808e-03 ; 3.89364e+03 
2.94102e+02 ; -1.10124e-02 ; 9.47112e-04 ; -5.67734e-07 ; 1.06831e-03 ; 3.89464e+03 
2.94103e+02 ; -1.00689e-02 ; 9.46861e-04 ; -5.19094e-07 ; 1.06836e-03 ; 3.89566e+03 
2.94107e+02 ; -1.14328e-02 ; 9.46838e-04 ; -5.89410e-07 ; 1.06857e-03 ; 3.89666e+03 
2.94116e+02 ; -1.01348e-02 ; 9.47350e-04 ; -5.22496e-07 ; 1.06902e-03 ; 3.89767e+03 
2.94115e+02 ; -9.98480e-03 ; 9.47136e-04 ; -5.14764e-07 ; 1.06897e-03 ; 3.89869e+03 
2.94115e+02 ; -1.11158e-02 ; 9.47535e-04 ; -5.73075e-07 ; 1.06900e-03 ; 3.89970e+03 
2.94115e+02 ; -1.14109e-02 ; 9.47499e-04 ; -5.88286e-07 ; 1.06897e-03 ; 3.90072e+03 
2.94115e+02 ; -1.14005e-02 ; 9.47672e-04 ; -5.87752e-07 ; 1.06896e-03 ; 3.90172e+03 
2.94119e+02 ; -1.27426e-02 ; 9.47672e-04 ; -6.56944e-07 ; 1.06921e-03 ; 3.90272e+03 
2.94117e+02 ; -1.12925e-02 ; 9.47702e-04 ; -5.82185e-07 ; 1.06909e-03 ; 3.90374e+03 
2.94123e+02 ; -1.13682e-02 ; 9.47952e-04 ; -5.86093e-07 ; 1.06943e-03 ; 3.90475e+03 
2.94129e+02 ; -1.09548e-02 ; 9.48048e-04 ; -5.64782e-07 ; 1.06969e-03 ; 3.90576e+03 
2.94131e+02 ; -1.20449e-02 ; 9.48059e-04 ; -6.20984e-07 ; 1.06981e-03 ; 3.90678e+03 
2.94131e+02 ; -1.09673e-02 ; 9.48214e-04 ; -5.65428e-07 ; 1.06983e-03 ; 3.90780e+03 
2.94137e+02 ; -1.10649e-02 ; 9.48530e-04 ; -5.70461e-07 ; 1.07014e-03 ; 3.90880e+03 
2.94142e+02 ; -1.10784e-02 ; 9.48501e-04 ; -5.71164e-07 ; 1.07040e-03 ; 3.90980e+03 
2.94142e+02 ; -1.09252e-02 ; 9.48954e-04 ; -5.63263e-07 ; 1.07040e-03 ; 3.91082e+03 
2.94142e+02 ; -1.14781e-02 ; 9.49109e-04 ; -5.91773e-07 ; 1.07040e-03 ; 3.91183e+03 
2.94151e+02 ; -1.12724e-02 ; 9.48703e-04 ; -5.81173e-07 ; 1.07086e-03 ; 3.91283e+03 
2.94146e+02 ; -1.10882e-02 ; 9.49156e-04 ; -5.71670e-07 ; 1.07059e-03 ; 3.91385e+03 
2.94151e+02 ; -1.12992e-02 ; 9.49085e-04 ; -5.82551e-07 ; 1.07087e-03 ; 3.91486e+03 
2.94151e+02 ; -1.18783e-02 ; 9.49329e-04 ; -6.12409e-07 ; 1.07086e-03 ; 3.91588e+03 
2.94157e+02 ; -1.11022e-02 ; 9.49192e-04 ; -5.72401e-07 ; 1.07118e-03 ; 3.91688e+03 
2.94162e+02 ; -1.17484e-02 ; 9.49395e-04 ; -6.05718e-07 ; 1.07142e-03 ; 3.91787e+03 
2.94158e+02 ; -1.19475e-02 ; 9.49621e-04 ; -6.15980e-07 ; 1.07120e-03 ; 3.91890e+03 
2.94160e+02 ; -1.18215e-02 ; 9.49931e-04 ; -6.09485e-07 ; 1.07132e-03 ; 3.91990e+03 
2.94163e+02 ; -1.15182e-02 ; 9.49979e-04 ; -5.93853e-07 ; 1.07148e-03 ; 3.92091e+03 
2.94166e+02 ; -1.10061e-02 ; 9.50187e-04 ; -5.67453e-07 ; 1.07163e-03 ; 3.92193e+03 
2.94163e+02 ; -1.13132e-02 ; 9.50235e-04 ; -5.83281e-07 ; 1.07149e-03 ; 3.92293e+03 
2.94170e+02 ; -1.05006e-02 ; 9.50020e-04 ; -5.41390e-07 ; 1.07183e-03 ; 3.92394e+03 
2.94170e+02 ; -1.10699e-02 ; 9.50718e-04 ; -5.70742e-07 ; 1.07185e-03 ; 3.92494e+03 
2.94175e+02 ; -1.06532e-02 ; 9.50760e-04 ; -5.49262e-07 ; 1.07212e-03 ; 3.92594e+03 
2.94179e+02 ; -1.07589e-02 ; 9.51022e-04 ; -5.54716e-07 ; 1.07228e-03 ; 3.92697e+03 
2.94177e+02 ; -1.02453e-02 ; 9.50903e-04 ; -5.28232e-07 ; 1.07221e-03 ; 3.92798e+03 
2.94182e+02 ; -9.89677e-03 ; 9.50968e-04 ; -5.10266e-07 ; 1.07247e-03 ; 3.92900e+03 
2.94182e+02 ; -1.16019e-02 ; 9.51159e-04 ; -5.98183e-07 ; 1.07245e-03 ; 3.93000e+03 
2.94189e+02 ; -1.04065e-02 ; 9.51040e-04 ; -5.36554e-07 ; 1.07281e-03 ; 3.93101e+03 
2.94192e+02 ; -1.10690e-02 ; 9.51433e-04 ; -5.70714e-07 ; 1.07298e-03 ; 3.93224e+03 
2.94200e+02 ; -1.08312e-02 ; 9.51505e-04 ; -5.58456e-07 ; 1.07340e-03 ; 3.93304e+03 
2.94203e+02 ; -1.07870e-02 ; 9.51707e-04 ; -5.56178e-07 ; 1.07355e-03 ; 3.93406e+03 
2.94207e+02 ; -1.00748e-02 ; 9.52214e-04 ; -5.19459e-07 ; 1.07375e-03 ; 3.93507e+03 
2.94208e+02 ; -1.12619e-02 ; 9.52136e-04 ; -5.80667e-07 ; 1.07380e-03 ; 3.93609e+03 
2.94214e+02 ; -1.10415e-02 ; 9.52113e-04 ; -5.69308e-07 ; 1.07410e-03 ; 3.93710e+03 
2.94212e+02 ; -1.18087e-02 ; 9.52178e-04 ; -6.08867e-07 ; 1.07403e-03 ; 3.93811e+03 
2.94207e+02 ; -1.22603e-02 ; 9.52434e-04 ; -6.32146e-07 ; 1.07377e-03 ; 3.93913e+03 
2.94218e+02 ; -1.26179e-02 ; 9.52095e-04 ; -6.50590e-07 ; 1.07432e-03 ; 3.94013e+03 
2.94215e+02 ; -1.26484e-02 ; 9.52303e-04 ; -6.52164e-07 ; 1.07416e-03 ; 3.94113e+03 
2.94218e+02 ; -1.17476e-02 ; 9.52685e-04 ; -6.05718e-07 ; 1.07432e-03 ; 3.94215e+03 
2.94218e+02 ; -1.13321e-02 ; 9.52864e-04 ; -5.84293e-07 ; 1.07432e-03 ; 3.94315e+03 
2.94221e+02 ; -1.05245e-02 ; 9.53072e-04 ; -5.42655e-07 ; 1.07449e-03 ; 3.94415e+03 
2.94226e+02 ; -1.01869e-02 ; 9.53120e-04 ; -5.25251e-07 ; 1.07472e-03 ; 3.94516e+03 
2.94225e+02 ; -1.05686e-02 ; 9.53460e-04 ; -5.44932e-07 ; 1.07468e-03 ; 3.94618e+03 
2.94231e+02 ; -1.13908e-02 ; 9.53275e-04 ; -5.87330e-07 ; 1.07498e-03 ; 3.94719e+03 
2.94238e+02 ; -1.08334e-02 ; 9.53120e-04 ; -5.58596e-07 ; 1.07538e-03 ; 3.94821e+03 
2.94235e+02 ; -1.13978e-02 ; 9.53650e-04 ; -5.87695e-07 ; 1.07518e-03 ; 3.94921e+03 
2.94245e+02 ; -9.80061e-03 ; 9.53716e-04 ; -5.05345e-07 ; 1.07571e-03 ; 3.95022e+03 
2.94244e+02 ; -9.42602e-03 ; 9.54217e-04 ; -4.86030e-07 ; 1.07567e-03 ; 3.95122e+03 
2.94245e+02 ; -9.14520e-03 ; 9.54312e-04 ; -4.71551e-07 ; 1.07573e-03 ; 3.95222e+03 
2.94250e+02 ; -9.92215e-03 ; 9.54038e-04 ; -5.11615e-07 ; 1.07596e-03 ; 3.95324e+03 
2.94257e+02 ; -1.01151e-02 ; 9.54646e-04 ; -5.21568e-07 ; 1.07635e-03 ; 3.95425e+03 
2.94257e+02 ; -1.03343e-02 ; 9.54562e-04 ; -5.32871e-07 ; 1.07636e-03 ; 3.95525e+03 
2.94262e+02 ; -9.56595e-03 ; 9.54556e-04 ; -4.93256e-07 ; 1.07659e-03 ; 3.95627e+03 
2.94260e+02 ; -9.92858e-03 ; 9.54944e-04 ; -5.11953e-07 ; 1.07649e-03 ; 3.95728e+03 
2.94271e+02 ; -9.47262e-03 ; 9.55188e-04 ; -4.88448e-07 ; 1.07706e-03 ; 3.95828e+03 
2.94274e+02 ; -1.05102e-02 ; 9.55623e-04 ; -5.41952e-07 ; 1.07720e-03 ; 3.95928e+03 
2.94279e+02 ; -1.02092e-02 ; 9.55713e-04 ; -5.26432e-07 ; 1.07747e-03 ; 3.96030e+03 
2.94281e+02 ; -1.00412e-02 ; 9.55713e-04 ; -5.17773e-07 ; 1.07757e-03 ; 3.96131e+03 
2.94285e+02 ; -1.04026e-02 ; 9.55868e-04 ; -5.36413e-07 ; 1.07780e-03 ; 3.96233e+03 
2.94292e+02 ; -1.02123e-02 ; 9.55820e-04 ; -5.26601e-07 ; 1.07817e-03 ; 3.96334e+03 
2.94293e+02 ; -1.12629e-02 ; 9.56380e-04 ; -5.80779e-07 ; 1.07820e-03 ; 3.96436e+03 
