T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.68478e+02 ; -5.65009e-01 ; -3.40295e-04 ; -2.83179e-05 ; -2.34067e-04 ; 1.08862e+02 
2.68015e+02 ; -5.65479e-01 ; -3.67153e-04 ; -2.83251e-05 ; -2.57242e-04 ; 1.09852e+02 
2.67492e+02 ; -5.65045e-01 ; -3.93063e-04 ; -2.82822e-05 ; -2.83468e-04 ; 1.10872e+02 
2.66963e+02 ; -5.64730e-01 ; -4.15802e-04 ; -2.82452e-05 ; -3.09968e-04 ; 1.11874e+02 
2.66509e+02 ; -5.64291e-01 ; -4.42153e-04 ; -2.82049e-05 ; -3.32737e-04 ; 1.12875e+02 
2.65973e+02 ; -5.63523e-01 ; -4.64827e-04 ; -2.81451e-05 ; -3.59565e-04 ; 1.13884e+02 
2.65526e+02 ; -5.62338e-01 ; -4.90951e-04 ; -2.80680e-05 ; -3.81952e-04 ; 1.14829e+02 
2.65001e+02 ; -5.61259e-01 ; -5.17619e-04 ; -2.79933e-05 ; -4.08280e-04 ; 1.15888e+02 
2.64549e+02 ; -5.59504e-01 ; -5.39684e-04 ; -2.78878e-05 ; -4.30918e-04 ; 1.16833e+02 
2.64027e+02 ; -5.60606e-01 ; -5.65958e-04 ; -2.79221e-05 ; -4.57042e-04 ; 1.17894e+02 
2.63501e+02 ; -5.60765e-01 ; -5.92065e-04 ; -2.79092e-05 ; -4.83417e-04 ; 1.18902e+02 
2.62976e+02 ; -5.61437e-01 ; -6.14351e-04 ; -2.79219e-05 ; -5.09614e-04 ; 1.19906e+02 
2.62522e+02 ; -5.61425e-01 ; -6.40416e-04 ; -2.79037e-05 ; -5.32001e-04 ; 1.20907e+02 
2.62067e+02 ; -5.61633e-01 ; -6.62625e-04 ; -2.78963e-05 ; -5.54502e-04 ; 1.21851e+02 
2.61541e+02 ; -5.60419e-01 ; -6.88791e-04 ; -2.78155e-05 ; -5.80507e-04 ; 1.22912e+02 
2.61012e+02 ; -5.60311e-01 ; -7.11435e-04 ; -2.77897e-05 ; -6.06638e-04 ; 1.23857e+02 
2.60487e+02 ; -5.59613e-01 ; -7.37399e-04 ; -2.77348e-05 ; -6.32548e-04 ; 1.24920e+02 
