T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
1.38110e+02 ; 3.71212e-01 ; -6.07606e-03 ; 1.32866e-05 ; -5.98145e-03 ; 3.91879e+02 
1.38451e+02 ; 3.69838e-01 ; -6.06384e-03 ; 1.32578e-05 ; -5.96923e-03 ; 3.92878e+02 
1.38792e+02 ; 3.68877e-01 ; -6.05164e-03 ; 1.32434e-05 ; -5.95703e-03 ; 3.93893e+02 
1.39133e+02 ; 3.65918e-01 ; -6.03943e-03 ; 1.31571e-05 ; -5.94482e-03 ; 3.94895e+02 
1.39559e+02 ; 3.66822e-01 ; -6.02418e-03 ; 1.32147e-05 ; -5.92957e-03 ; 3.95910e+02 
1.39900e+02 ; 3.65467e-01 ; -6.01501e-03 ; 1.31859e-05 ; -5.91736e-03 ; 3.96924e+02 
1.40241e+02 ; 3.65309e-01 ; -5.99976e-03 ; 1.32003e-05 ; -5.90515e-03 ; 3.97938e+02 
1.40582e+02 ; 3.64354e-01 ; -5.98755e-03 ; 1.31859e-05 ; -5.89294e-03 ; 3.98953e+02 
1.40923e+02 ; 3.63004e-01 ; -5.97534e-03 ; 1.31571e-05 ; -5.88073e-03 ; 3.99953e+02 
1.41264e+02 ; 3.61656e-01 ; -5.96313e-03 ; 1.31283e-05 ; -5.86852e-03 ; 4.00968e+02 
1.41605e+02 ; 3.61498e-01 ; -5.94788e-03 ; 1.31427e-05 ; -5.85632e-03 ; 4.01968e+02 
1.42031e+02 ; 3.56854e-01 ; -5.93872e-03 ; 1.29988e-05 ; -5.84106e-03 ; 4.02969e+02 
1.42372e+02 ; 3.56305e-01 ; -5.92347e-03 ; 1.29987e-05 ; -5.82886e-03 ; 4.03968e+02 
1.42713e+02 ; 3.54575e-01 ; -5.91431e-03 ; 1.29555e-05 ; -5.81665e-03 ; 4.04984e+02 
1.43054e+02 ; 3.52849e-01 ; -5.89905e-03 ; 1.29124e-05 ; -5.80444e-03 ; 4.05998e+02 
1.43384e+02 ; 3.52697e-01 ; -5.88685e-03 ; 1.29268e-05 ; -5.79224e-03 ; 4.07014e+02 
1.43709e+02 ; 3.50582e-01 ; -5.87463e-03 ; 1.28692e-05 ; -5.78002e-03 ; 4.08017e+02 
1.44035e+02 ; 3.50432e-01 ; -5.86243e-03 ; 1.28836e-05 ; -5.76782e-03 ; 4.09017e+02 
1.44360e+02 ; 3.48716e-01 ; -5.85022e-03 ; 1.28404e-05 ; -5.75562e-03 ; 4.10016e+02 
1.44686e+02 ; 3.47393e-01 ; -5.83802e-03 ; 1.28116e-05 ; -5.74340e-03 ; 4.11032e+02 
1.45011e+02 ; 3.47243e-01 ; -5.82581e-03 ; 1.28260e-05 ; -5.73120e-03 ; 4.12016e+02 
1.45337e+02 ; 3.46313e-01 ; -5.81360e-03 ; 1.28116e-05 ; -5.71899e-03 ; 4.13047e+02 
1.45744e+02 ; 3.46025e-01 ; -5.80140e-03 ; 1.28260e-05 ; -5.70374e-03 ; 4.14059e+02 
1.45988e+02 ; 3.45231e-01 ; -5.78918e-03 ; 1.28116e-05 ; -5.69457e-03 ; 4.15075e+02 
1.46314e+02 ; 3.43143e-01 ; -5.77698e-03 ; 1.27540e-05 ; -5.68237e-03 ; 4.16088e+02 
1.46720e+02 ; 3.41697e-01 ; -5.76172e-03 ; 1.27252e-05 ; -5.66711e-03 ; 4.17105e+02 
1.46965e+02 ; 3.40908e-01 ; -5.75256e-03 ; 1.27108e-05 ; -5.65795e-03 ; 4.18103e+02 
1.47371e+02 ; 3.40238e-01 ; -5.73731e-03 ; 1.27108e-05 ; -5.64270e-03 ; 4.19099e+02 
1.47697e+02 ; 3.38932e-01 ; -5.72510e-03 ; 1.26820e-05 ; -5.63049e-03 ; 4.20131e+02 
1.47941e+02 ; 3.39299e-01 ; -5.71594e-03 ; 1.27108e-05 ; -5.62133e-03 ; 4.21115e+02 
1.48348e+02 ; 3.39102e-01 ; -5.70069e-03 ; 1.27252e-05 ; -5.60608e-03 ; 4.22130e+02 
1.48673e+02 ; 3.37946e-01 ; -5.69153e-03 ; 1.26964e-05 ; -5.59387e-03 ; 4.23145e+02 
1.48918e+02 ; 3.36888e-01 ; -5.67932e-03 ; 1.26677e-05 ; -5.58471e-03 ; 4.24162e+02 
1.49243e+02 ; 3.36882e-01 ; -5.66711e-03 ; 1.26820e-05 ; -5.57250e-03 ; 4.25163e+02 
1.49650e+02 ; 3.33723e-01 ; -5.65491e-03 ; 1.25813e-05 ; -5.55725e-03 ; 4.26179e+02 
1.49975e+02 ; 3.32193e-01 ; -5.64270e-03 ; 1.25381e-05 ; -5.54504e-03 ; 4.27193e+02 
1.50301e+02 ; 3.33332e-01 ; -5.63049e-03 ; 1.25957e-05 ; -5.53284e-03 ; 4.28206e+02 
1.50627e+02 ; 3.32566e-01 ; -5.61829e-03 ; 1.25813e-05 ; -5.52063e-03 ; 4.29222e+02 
1.50952e+02 ; 3.31039e-01 ; -5.60608e-03 ; 1.25381e-05 ; -5.50842e-03 ; 4.30237e+02 
1.51196e+02 ; 3.30371e-01 ; -5.59387e-03 ; 1.25237e-05 ; -5.49926e-03 ; 4.31250e+02 
1.51603e+02 ; 3.31408e-01 ; -5.58167e-03 ; 1.25813e-05 ; -5.48401e-03 ; 4.32266e+02 
1.51929e+02 ; 3.31022e-01 ; -5.56946e-03 ; 1.25813e-05 ; -5.47180e-03 ; 4.33265e+02 
1.52173e+02 ; 3.28841e-01 ; -5.55725e-03 ; 1.25093e-05 ; -5.46264e-03 ; 4.34278e+02 
1.52580e+02 ; 3.26850e-01 ; -5.54504e-03 ; 1.24517e-05 ; -5.44739e-03 ; 4.35294e+02 
1.52905e+02 ; 3.27223e-01 ; -5.53284e-03 ; 1.24805e-05 ; -5.43518e-03 ; 4.36326e+02 
1.53149e+02 ; 3.26182e-01 ; -5.52064e-03 ; 1.24517e-05 ; -5.42602e-03 ; 4.37324e+02 
1.53463e+02 ; 3.24292e-01 ; -5.50842e-03 ; 1.23941e-05 ; -5.41381e-03 ; 4.38339e+02 
1.53855e+02 ; 3.23818e-01 ; -5.49622e-03 ; 1.23942e-05 ; -5.39856e-03 ; 4.39353e+02 
1.54169e+02 ; 3.23437e-01 ; -5.48401e-03 ; 1.23941e-05 ; -5.38635e-03 ; 4.40368e+02 
1.54405e+02 ; 3.20900e-01 ; -5.47181e-03 ; 1.23078e-05 ; -5.37719e-03 ; 4.41384e+02 
1.54719e+02 ; 3.20898e-01 ; -5.45960e-03 ; 1.23222e-05 ; -5.36498e-03 ; 4.42385e+02 
1.55032e+02 ; 3.19771e-01 ; -5.45044e-03 ; 1.22934e-05 ; -5.35278e-03 ; 4.43369e+02 
1.55346e+02 ; 3.18647e-01 ; -5.43823e-03 ; 1.22646e-05 ; -5.34058e-03 ; 4.44402e+02 
1.55660e+02 ; 3.18644e-01 ; -5.42603e-03 ; 1.22790e-05 ; -5.32837e-03 ; 4.45404e+02 
1.55974e+02 ; 3.17894e-01 ; -5.41382e-03 ; 1.22646e-05 ; -5.31616e-03 ; 4.46405e+02 
1.56209e+02 ; 3.18730e-01 ; -5.40161e-03 ; 1.23078e-05 ; -5.30700e-03 ; 4.47420e+02 
1.56601e+02 ; 3.17142e-01 ; -5.38941e-03 ; 1.22646e-05 ; -5.29175e-03 ; 4.48419e+02 
1.56837e+02 ; 3.16859e-01 ; -5.37720e-03 ; 1.22646e-05 ; -5.28259e-03 ; 4.49433e+02 
1.57151e+02 ; 3.16112e-01 ; -5.36500e-03 ; 1.22502e-05 ; -5.27038e-03 ; 4.50448e+02 
1.57464e+02 ; 3.15736e-01 ; -5.35583e-03 ; 1.22502e-05 ; -5.25817e-03 ; 4.51442e+02 
1.57778e+02 ; 3.14990e-01 ; -5.34363e-03 ; 1.22358e-05 ; -5.24597e-03 ; 4.52457e+02 
1.58092e+02 ; 3.14244e-01 ; -5.33142e-03 ; 1.22214e-05 ; -5.23376e-03 ; 4.53474e+02 
1.58406e+02 ; 3.13513e-01 ; -5.31922e-03 ; 1.22070e-05 ; -5.22156e-03 ; 4.54489e+02 
1.58641e+02 ; 3.14722e-01 ; -5.30701e-03 ; 1.22646e-05 ; -5.21240e-03 ; 4.55481e+02 
1.58955e+02 ; 3.12885e-01 ; -5.29481e-03 ; 1.22070e-05 ; -5.20019e-03 ; 4.56507e+02 
1.59347e+02 ; 3.13542e-01 ; -5.28260e-03 ; 1.22502e-05 ; -5.18494e-03 ; 4.57522e+02 
1.59661e+02 ; 3.11710e-01 ; -5.27344e-03 ; 1.21926e-05 ; -5.17273e-03 ; 4.58536e+02 
1.59896e+02 ; 3.11073e-01 ; -5.26123e-03 ; 1.21782e-05 ; -5.16357e-03 ; 4.59536e+02 
1.60210e+02 ; 3.09981e-01 ; -5.24903e-03 ; 1.21494e-05 ; -5.15136e-03 ; 4.60538e+02 
1.60524e+02 ; 3.08157e-01 ; -5.23682e-03 ; 1.20919e-05 ; -5.13916e-03 ; 4.61538e+02 
1.60838e+02 ; 3.07802e-01 ; -5.22461e-03 ; 1.20919e-05 ; -5.12695e-03 ; 4.62538e+02 
1.61151e+02 ; 3.06349e-01 ; -5.21545e-03 ; 1.20487e-05 ; -5.11475e-03 ; 4.63552e+02 
1.61387e+02 ; 3.06448e-01 ; -5.20325e-03 ; 1.20631e-05 ; -5.10558e-03 ; 4.64551e+02 
1.61701e+02 ; 3.06459e-01 ; -5.19104e-03 ; 1.20774e-05 ; -5.09338e-03 ; 4.65566e+02 
1.62014e+02 ; 3.04280e-01 ; -5.17884e-03 ; 1.20055e-05 ; -5.08117e-03 ; 4.66581e+02 
1.62328e+02 ; 3.04291e-01 ; -5.16663e-03 ; 1.20199e-05 ; -5.06897e-03 ; 4.67595e+02 
1.62642e+02 ; 3.05759e-01 ; -5.15442e-03 ; 1.20919e-05 ; -5.05676e-03 ; 4.68627e+02 
1.62956e+02 ; 3.05039e-01 ; -5.14526e-03 ; 1.20774e-05 ; -5.04456e-03 ; 4.69623e+02 
1.63190e+02 ; 3.04410e-01 ; -5.13306e-03 ; 1.20631e-05 ; -5.03539e-03 ; 4.70638e+02 
1.63492e+02 ; 3.02967e-01 ; -5.12085e-03 ; 1.20199e-05 ; -5.02319e-03 ; 4.71661e+02 
1.63794e+02 ; 3.02976e-01 ; -5.10864e-03 ; 1.20343e-05 ; -5.01098e-03 ; 4.72676e+02 
1.64096e+02 ; 3.02261e-01 ; -5.09644e-03 ; 1.20199e-05 ; -4.99877e-03 ; 4.73690e+02 
1.64323e+02 ; 3.01995e-01 ; -5.08423e-03 ; 1.20199e-05 ; -4.98962e-03 ; 4.74689e+02 
1.64700e+02 ; 3.01915e-01 ; -5.07203e-03 ; 1.20343e-05 ; -4.97437e-03 ; 4.75718e+02 
1.65003e+02 ; 3.00840e-01 ; -5.06287e-03 ; 1.20055e-05 ; -4.96216e-03 ; 4.76732e+02 
1.65229e+02 ; 3.00575e-01 ; -5.05066e-03 ; 1.20055e-05 ; -4.95300e-03 ; 4.77730e+02 
1.65531e+02 ; 2.99863e-01 ; -5.03845e-03 ; 1.19911e-05 ; -4.94080e-03 ; 4.78730e+02 
1.65833e+02 ; 2.99151e-01 ; -5.02930e-03 ; 1.19767e-05 ; -4.92859e-03 ; 4.79747e+02 
1.66060e+02 ; 2.97809e-01 ; -5.01709e-03 ; 1.19335e-05 ; -4.91943e-03 ; 4.80746e+02 
1.66362e+02 ; 2.97099e-01 ; -5.00488e-03 ; 1.19191e-05 ; -4.90722e-03 ; 4.81763e+02 
1.66665e+02 ; 2.96391e-01 ; -4.99268e-03 ; 1.19047e-05 ; -4.89501e-03 ; 4.82764e+02 
1.66967e+02 ; 2.95683e-01 ; -4.98047e-03 ; 1.18903e-05 ; -4.88281e-03 ; 4.83776e+02 
1.67269e+02 ; 2.94619e-01 ; -4.96827e-03 ; 1.18615e-05 ; -4.87061e-03 ; 4.84784e+02 
1.67571e+02 ; 2.95699e-01 ; -4.95911e-03 ; 1.19191e-05 ; -4.85840e-03 ; 4.85784e+02 
1.67797e+02 ; 2.96150e-01 ; -4.94690e-03 ; 1.19479e-05 ; -4.84924e-03 ; 4.86816e+02 
1.68100e+02 ; 2.94016e-01 ; -4.93469e-03 ; 1.18759e-05 ; -4.83703e-03 ; 4.87815e+02 
1.68402e+02 ; 2.91579e-01 ; -4.92554e-03 ; 1.17896e-05 ; -4.82483e-03 ; 4.88829e+02 
1.68629e+02 ; 2.91361e-01 ; -4.91333e-03 ; 1.17895e-05 ; -4.81567e-03 ; 4.89844e+02 
1.68931e+02 ; 2.90005e-01 ; -4.90112e-03 ; 1.17464e-05 ; -4.80346e-03 ; 4.90875e+02 
1.69233e+02 ; 2.89006e-01 ; -4.88892e-03 ; 1.17176e-05 ; -4.79125e-03 ; 4.91859e+02 
1.69535e+02 ; 2.86944e-01 ; -4.87976e-03 ; 1.16456e-05 ; -4.77905e-03 ; 4.92877e+02 
1.69762e+02 ; 2.86373e-01 ; -4.86755e-03 ; 1.16312e-05 ; -4.76989e-03 ; 4.93876e+02 
1.70064e+02 ; 2.86087e-01 ; -4.85535e-03 ; 1.16312e-05 ; -4.75768e-03 ; 4.94876e+02 
1.70366e+02 ; 2.86862e-01 ; -4.84315e-03 ; 1.16744e-05 ; -4.74548e-03 ; 4.95890e+02 
1.70593e+02 ; 2.84880e-01 ; -4.83398e-03 ; 1.16024e-05 ; -4.73632e-03 ; 4.96904e+02 
1.70895e+02 ; 2.83182e-01 ; -4.82178e-03 ; 1.15449e-05 ; -4.72412e-03 ; 4.97916e+02 
1.71197e+02 ; 2.83956e-01 ; -4.80958e-03 ; 1.15880e-05 ; -4.71191e-03 ; 4.98932e+02 
1.71499e+02 ; 2.81908e-01 ; -4.80041e-03 ; 1.15161e-05 ; -4.69971e-03 ; 4.99945e+02 
1.71726e+02 ; 2.81343e-01 ; -4.78821e-03 ; 1.15017e-05 ; -4.69055e-03 ; 5.00947e+02 
1.72028e+02 ; 2.80356e-01 ; -4.77905e-03 ; 1.14729e-05 ; -4.67834e-03 ; 5.01950e+02 
1.72254e+02 ; 2.77332e-01 ; -4.76685e-03 ; 1.13577e-05 ; -4.66918e-03 ; 5.02964e+02 
1.72557e+02 ; 2.77404e-01 ; -4.75769e-03 ; 1.13721e-05 ; -4.65698e-03 ; 5.03972e+02 
1.72859e+02 ; 2.77475e-01 ; -4.74548e-03 ; 1.13865e-05 ; -4.64478e-03 ; 5.04986e+02 
1.73085e+02 ; 2.76563e-01 ; -4.73328e-03 ; 1.13577e-05 ; -4.63561e-03 ; 5.05989e+02 
1.73379e+02 ; 2.74533e-01 ; -4.72412e-03 ; 1.12857e-05 ; -4.62341e-03 ; 5.07004e+02 
1.73599e+02 ; 2.71525e-01 ; -4.71192e-03 ; 1.11706e-05 ; -4.61425e-03 ; 5.08005e+02 
1.73891e+02 ; 2.71251e-01 ; -4.69971e-03 ; 1.11706e-05 ; -4.60204e-03 ; 5.09020e+02 
1.74182e+02 ; 2.68182e-01 ; -4.69056e-03 ; 1.10554e-05 ; -4.58984e-03 ; 5.10019e+02 
1.74401e+02 ; 2.66582e-01 ; -4.67835e-03 ; 1.09978e-05 ; -4.58069e-03 ; 5.11034e+02 
1.74694e+02 ; 2.63871e-01 ; -4.66919e-03 ; 1.08971e-05 ; -4.56848e-03 ; 5.12064e+02 
1.74913e+02 ; 2.63321e-01 ; -4.66003e-03 ; 1.08827e-05 ; -4.55932e-03 ; 5.13080e+02 
1.75132e+02 ; 2.59988e-01 ; -4.64783e-03 ; 1.07531e-05 ; -4.55017e-03 ; 5.14081e+02 
1.75424e+02 ; 2.59375e-01 ; -4.63563e-03 ; 1.07387e-05 ; -4.53796e-03 ; 5.15083e+02 
1.75643e+02 ; 2.56398e-01 ; -4.62647e-03 ; 1.06236e-05 ; -4.52880e-03 ; 5.16082e+02 
1.75935e+02 ; 2.55095e-01 ; -4.61731e-03 ; 1.05804e-05 ; -4.51660e-03 ; 5.17098e+02 
1.76154e+02 ; 2.51085e-01 ; -4.60511e-03 ; 1.04220e-05 ; -4.50744e-03 ; 5.18099e+02 
1.76446e+02 ; 2.49789e-01 ; -4.59595e-03 ; 1.03789e-05 ; -4.49524e-03 ; 5.19111e+02 
1.76665e+02 ; 2.47521e-01 ; -4.58679e-03 ; 1.02925e-05 ; -4.48608e-03 ; 5.20127e+02 
1.76884e+02 ; 2.44563e-01 ; -4.57764e-03 ; 1.01773e-05 ; -4.47693e-03 ; 5.21131e+02 
1.77103e+02 ; 2.40919e-01 ; -4.56848e-03 ; 1.00334e-05 ; -4.46777e-03 ; 5.22147e+02 
1.77322e+02 ; 2.37280e-01 ; -4.55628e-03 ; 9.88942e-06 ; -4.45861e-03 ; 5.23148e+02 
1.77614e+02 ; 2.34275e-01 ; -4.54712e-03 ; 9.77423e-06 ; -4.44641e-03 ; 5.24149e+02 
