T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.29637e+02 ; -7.83921e-01 ; -2.22461e-03 ; -3.69466e-05 ; -2.12609e-03 ; 2.18058e+02 
2.28998e+02 ; -7.80801e-01 ; -2.25974e-03 ; -3.67557e-05 ; -2.15613e-03 ; 2.19072e+02 
2.28267e+02 ; -7.77899e-01 ; -2.29362e-03 ; -3.65692e-05 ; -2.19050e-03 ; 2.20089e+02 
2.27538e+02 ; -7.74296e-01 ; -2.32346e-03 ; -3.63531e-05 ; -2.22476e-03 ; 2.21103e+02 
2.26908e+02 ; -7.68762e-01 ; -2.35735e-03 ; -3.60536e-05 ; -2.25437e-03 ; 2.22102e+02 
2.26189e+02 ; -7.65028e-01 ; -2.39108e-03 ; -3.58336e-05 ; -2.28818e-03 ; 2.23131e+02 
2.25475e+02 ; -7.60124e-01 ; -2.42016e-03 ; -3.55597e-05 ; -2.32174e-03 ; 2.24149e+02 
2.24868e+02 ; -7.55078e-01 ; -2.45327e-03 ; -3.52864e-05 ; -2.35028e-03 ; 2.25148e+02 
2.24162e+02 ; -7.52084e-01 ; -2.48647e-03 ; -3.51034e-05 ; -2.38346e-03 ; 2.26163e+02 
2.23463e+02 ; -7.46820e-01 ; -2.51439e-03 ; -3.48156e-05 ; -2.41628e-03 ; 2.27166e+02 
2.22852e+02 ; -7.42904e-01 ; -2.54701e-03 ; -3.45966e-05 ; -2.44479e-03 ; 2.28165e+02 
2.22161e+02 ; -7.38018e-01 ; -2.57955e-03 ; -3.43288e-05 ; -2.47671e-03 ; 2.29177e+02 
2.21462e+02 ; -7.34556e-01 ; -2.60698e-03 ; -3.41272e-05 ; -2.50900e-03 ; 2.30193e+02 
2.20860e+02 ; -7.28327e-01 ; -2.63913e-03 ; -3.38033e-05 ; -2.53678e-03 ; 2.31178e+02 
2.20178e+02 ; -7.23100e-01 ; -2.67081e-03 ; -3.35219e-05 ; -2.56832e-03 ; 2.32196e+02 
2.19506e+02 ; -7.18128e-01 ; -2.69760e-03 ; -3.32536e-05 ; -2.59935e-03 ; 2.33193e+02 
2.18924e+02 ; -7.14200e-01 ; -2.72856e-03 ; -3.30392e-05 ; -2.62626e-03 ; 2.34209e+02 
2.18253e+02 ; -7.12165e-01 ; -2.75514e-03 ; -3.29078e-05 ; -2.65724e-03 ; 2.35210e+02 
2.17678e+02 ; -7.07678e-01 ; -2.78599e-03 ; -3.26567e-05 ; -2.68381e-03 ; 2.36209e+02 
2.17016e+02 ; -7.04244e-01 ; -2.81651e-03 ; -3.24452e-05 ; -2.71441e-03 ; 2.37210e+02 
2.16354e+02 ; -7.00108e-01 ; -2.84228e-03 ; -3.22022e-05 ; -2.74498e-03 ; 2.38225e+02 
2.15798e+02 ; -6.96855e-01 ; -2.87258e-03 ; -3.20088e-05 ; -2.77068e-03 ; 2.39225e+02 
2.15145e+02 ; -6.93704e-01 ; -2.90318e-03 ; -3.18132e-05 ; -2.80082e-03 ; 2.40214e+02 
2.14509e+02 ; -6.90140e-01 ; -2.92788e-03 ; -3.16005e-05 ; -2.83022e-03 ; 2.41229e+02 
2.13959e+02 ; -6.85283e-01 ; -2.95750e-03 ; -3.13359e-05 ; -2.85561e-03 ; 2.42230e+02 
2.13317e+02 ; -6.82943e-01 ; -2.98661e-03 ; -3.11800e-05 ; -2.88527e-03 ; 2.43245e+02 
2.12677e+02 ; -6.78569e-01 ; -3.01158e-03 ; -3.09328e-05 ; -2.91435e-03 ; 2.44246e+02 
2.12121e+02 ; -6.74158e-01 ; -3.04037e-03 ; -3.06912e-05 ; -2.93941e-03 ; 2.45245e+02 
2.11486e+02 ; -6.70586e-01 ; -3.06540e-03 ; -3.04826e-05 ; -2.96806e-03 ; 2.46244e+02 
2.10952e+02 ; -6.67065e-01 ; -3.09380e-03 ; -3.02842e-05 ; -2.99212e-03 ; 2.47261e+02 
2.10315e+02 ; -6.65185e-01 ; -3.12209e-03 ; -3.01534e-05 ; -3.02086e-03 ; 2.48261e+02 
2.09690e+02 ; -6.60648e-01 ; -3.14602e-03 ; -2.99035e-05 ; -3.04906e-03 ; 2.49275e+02 
2.09160e+02 ; -6.56213e-01 ; -3.17394e-03 ; -2.96657e-05 ; -3.07293e-03 ; 2.50278e+02 
2.08548e+02 ; -6.53991e-01 ; -3.20185e-03 ; -2.95226e-05 ; -3.10057e-03 ; 2.51290e+02 
2.07933e+02 ; -6.51950e-01 ; -3.22549e-03 ; -2.93898e-05 ; -3.12828e-03 ; 2.52304e+02 
2.07405e+02 ; -6.48305e-01 ; -3.25260e-03 ; -2.91938e-05 ; -3.15209e-03 ; 2.53303e+02 
2.06802e+02 ; -6.44608e-01 ; -3.27985e-03 ; -2.89914e-05 ; -3.17930e-03 ; 2.54321e+02 
2.06210e+02 ; -6.41880e-01 ; -3.30311e-03 ; -2.88337e-05 ; -3.20600e-03 ; 2.55321e+02 
2.05690e+02 ; -6.37718e-01 ; -3.32986e-03 ; -2.86163e-05 ; -3.22943e-03 ; 2.56319e+02 
2.05105e+02 ; -6.32864e-01 ; -3.35679e-03 ; -2.83645e-05 ; -3.25585e-03 ; 2.57337e+02 
2.04517e+02 ; -6.29210e-01 ; -3.37901e-03 ; -2.81669e-05 ; -3.28236e-03 ; 2.58335e+02 
2.04007e+02 ; -6.24670e-01 ; -3.40540e-03 ; -2.79346e-05 ; -3.30533e-03 ; 2.59351e+02 
2.03431e+02 ; -6.21569e-01 ; -3.43128e-03 ; -2.77633e-05 ; -3.33131e-03 ; 2.60366e+02 
2.02860e+02 ; -6.18179e-01 ; -3.45365e-03 ; -2.75801e-05 ; -3.35680e-03 ; 2.61372e+02 
2.02361e+02 ; -6.14785e-01 ; -3.47939e-03 ; -2.74014e-05 ; -3.37889e-03 ; 2.62390e+02 
2.01781e+02 ; -6.11869e-01 ; -3.50462e-03 ; -2.72400e-05 ; -3.40451e-03 ; 2.63402e+02 
2.01205e+02 ; -6.06962e-01 ; -3.52657e-03 ; -2.69906e-05 ; -3.42995e-03 ; 2.64407e+02 
2.00720e+02 ; -6.04419e-01 ; -3.55163e-03 ; -2.68516e-05 ; -3.45142e-03 ; 2.65406e+02 
2.00146e+02 ; -6.01116e-01 ; -3.57677e-03 ; -2.66745e-05 ; -3.47678e-03 ; 2.66420e+02 
1.99579e+02 ; -5.99466e-01 ; -3.59771e-03 ; -2.65714e-05 ; -3.50184e-03 ; 2.67408e+02 
1.99101e+02 ; -5.95485e-01 ; -3.62257e-03 ; -2.63700e-05 ; -3.52294e-03 ; 2.68425e+02 
1.98542e+02 ; -5.92381e-01 ; -3.64381e-03 ; -2.62035e-05 ; -3.54769e-03 ; 2.69425e+02 
1.97993e+02 ; -5.90337e-01 ; -3.66815e-03 ; -2.60803e-05 ; -3.57194e-03 ; 2.70445e+02 
1.97528e+02 ; -5.84438e-01 ; -3.69235e-03 ; -2.57828e-05 ; -3.59250e-03 ; 2.71444e+02 
1.96986e+02 ; -5.82486e-01 ; -3.71639e-03 ; -2.56540e-05 ; -3.61645e-03 ; 2.72459e+02 
1.96434e+02 ; -5.79108e-01 ; -3.73688e-03 ; -2.54622e-05 ; -3.64084e-03 ; 2.73473e+02 
1.95979e+02 ; -5.76677e-01 ; -3.76045e-03 ; -2.53201e-05 ; -3.66096e-03 ; 2.74490e+02 
1.95444e+02 ; -5.74960e-01 ; -3.78383e-03 ; -2.52035e-05 ; -3.68462e-03 ; 2.75490e+02 
1.94985e+02 ; -5.71016e-01 ; -3.80383e-03 ; -2.49956e-05 ; -3.70489e-03 ; 2.76491e+02 
1.94464e+02 ; -5.67309e-01 ; -3.82732e-03 ; -2.47940e-05 ; -3.72792e-03 ; 2.77489e+02 
1.93939e+02 ; -5.65906e-01 ; -3.84680e-03 ; -2.46932e-05 ; -3.75113e-03 ; 2.78492e+02 
1.93500e+02 ; -5.62976e-01 ; -3.86956e-03 ; -2.45327e-05 ; -3.77054e-03 ; 2.79494e+02 
1.92971e+02 ; -5.60901e-01 ; -3.89248e-03 ; -2.44035e-05 ; -3.79370e-03 ; 2.80495e+02 
1.92442e+02 ; -5.57115e-01 ; -3.91201e-03 ; -2.42012e-05 ; -3.81637e-03 ; 2.81495e+02 
1.91999e+02 ; -5.54691e-01 ; -3.93431e-03 ; -2.40646e-05 ; -3.83538e-03 ; 2.82511e+02 
1.91480e+02 ; -5.52654e-01 ; -3.95675e-03 ; -2.39398e-05 ; -3.85764e-03 ; 2.83525e+02 
1.90953e+02 ; -5.50342e-01 ; -3.97565e-03 ; -2.38030e-05 ; -3.88025e-03 ; 2.84529e+02 
1.90515e+02 ; -5.46254e-01 ; -3.99781e-03 ; -2.35960e-05 ; -3.89906e-03 ; 2.85544e+02 
1.90004e+02 ; -5.44175e-01 ; -4.01946e-03 ; -2.34712e-05 ; -3.92097e-03 ; 2.86545e+02 
1.89494e+02 ; -5.41139e-01 ; -4.03827e-03 ; -2.33056e-05 ; -3.94283e-03 ; 2.87546e+02 
1.89057e+02 ; -5.37368e-01 ; -4.05973e-03 ; -2.31138e-05 ; -3.96159e-03 ; 2.88545e+02 
1.88559e+02 ; -5.35893e-01 ; -4.07823e-03 ; -2.30171e-05 ; -3.98294e-03 ; 2.89562e+02 
1.88138e+02 ; -5.31955e-01 ; -4.09970e-03 ; -2.28201e-05 ; -4.00103e-03 ; 2.90561e+02 
1.87644e+02 ; -5.28616e-01 ; -4.12050e-03 ; -2.26471e-05 ; -4.02222e-03 ; 2.91576e+02 
1.87149e+02 ; -5.25975e-01 ; -4.14155e-03 ; -2.25042e-05 ; -4.04346e-03 ; 2.92592e+02 
1.86738e+02 ; -5.23372e-01 ; -4.15933e-03 ; -2.23684e-05 ; -4.06108e-03 ; 2.93592e+02 
1.86248e+02 ; -5.21055e-01 ; -4.17997e-03 ; -2.22405e-05 ; -4.08211e-03 ; 2.94592e+02 
1.85768e+02 ; -5.18312e-01 ; -4.19789e-03 ; -2.20953e-05 ; -4.10269e-03 ; 2.95607e+02 
1.85358e+02 ; -5.15771e-01 ; -4.21791e-03 ; -2.19631e-05 ; -4.12027e-03 ; 2.96609e+02 
1.84884e+02 ; -5.13511e-01 ; -4.23849e-03 ; -2.18395e-05 ; -4.14059e-03 ; 2.97625e+02 
1.84413e+02 ; -5.10589e-01 ; -4.25599e-03 ; -2.16882e-05 ; -4.16080e-03 ; 2.98612e+02 
1.84012e+02 ; -5.08254e-01 ; -4.27563e-03 ; -2.15662e-05 ; -4.17803e-03 ; 2.99629e+02 
1.83548e+02 ; -5.05267e-01 ; -4.29552e-03 ; -2.14132e-05 ; -4.19793e-03 ; 3.00645e+02 
1.83084e+02 ; -5.02690e-01 ; -4.31297e-03 ; -2.12781e-05 ; -4.21778e-03 ; 3.01645e+02 
1.82677e+02 ; -4.99979e-01 ; -4.33225e-03 ; -2.11413e-05 ; -4.23476e-03 ; 3.02646e+02 
1.82210e+02 ; -4.97271e-01 ; -4.35185e-03 ; -2.10017e-05 ; -4.25431e-03 ; 3.03661e+02 
1.81745e+02 ; -4.93864e-01 ; -4.36844e-03 ; -2.08331e-05 ; -4.27373e-03 ; 3.04661e+02 
1.81348e+02 ; -4.91598e-01 ; -4.38758e-03 ; -2.07165e-05 ; -4.29031e-03 ; 3.05677e+02 
1.80893e+02 ; -4.89033e-01 ; -4.40685e-03 ; -2.05845e-05 ; -4.30935e-03 ; 3.06692e+02 
1.80438e+02 ; -4.85850e-01 ; -4.42331e-03 ; -2.04268e-05 ; -4.32835e-03 ; 3.07691e+02 
1.80049e+02 ; -4.84476e-01 ; -4.44183e-03 ; -2.03489e-05 ; -4.34461e-03 ; 3.08708e+02 
1.79603e+02 ; -4.80882e-01 ; -4.46143e-03 ; -2.01750e-05 ; -4.36326e-03 ; 3.09706e+02 
1.79156e+02 ; -4.79694e-01 ; -4.47707e-03 ; -2.01024e-05 ; -4.38196e-03 ; 3.10721e+02 
1.78770e+02 ; -4.76122e-01 ; -4.49560e-03 ; -1.99332e-05 ; -4.39808e-03 ; 3.11735e+02 
1.78335e+02 ; -4.74023e-01 ; -4.51373e-03 ; -1.98234e-05 ; -4.41629e-03 ; 3.12751e+02 
1.77895e+02 ; -4.72168e-01 ; -4.52914e-03 ; -1.97189e-05 ; -4.43467e-03 ; 3.13752e+02 
1.77522e+02 ; -4.69236e-01 ; -4.54741e-03 ; -1.95707e-05 ; -4.45026e-03 ; 3.14753e+02 
1.77088e+02 ; -4.66880e-01 ; -4.56514e-03 ; -1.94428e-05 ; -4.46839e-03 ; 3.15769e+02 
1.76656e+02 ; -4.64094e-01 ; -4.58100e-03 ; -1.92976e-05 ; -4.48643e-03 ; 3.16785e+02 
1.76292e+02 ; -4.61467e-01 ; -4.59807e-03 ; -1.91638e-05 ; -4.50166e-03 ; 3.17786e+02 
1.75866e+02 ; -4.60017e-01 ; -4.61631e-03 ; -1.90752e-05 ; -4.51945e-03 ; 3.18800e+02 
1.75445e+02 ; -4.58521e-01 ; -4.63132e-03 ; -1.89851e-05 ; -4.53708e-03 ; 3.19802e+02 
1.75090e+02 ; -4.55752e-01 ; -4.64875e-03 ; -1.88472e-05 ; -4.55191e-03 ; 3.20802e+02 
1.74680e+02 ; -4.53799e-01 ; -4.66605e-03 ; -1.87396e-05 ; -4.56904e-03 ; 3.21816e+02 
1.74319e+02 ; -4.51174e-01 ; -4.68068e-03 ; -1.86078e-05 ; -4.58414e-03 ; 3.22816e+02 
1.73912e+02 ; -4.49498e-01 ; -4.69823e-03 ; -1.85125e-05 ; -4.60115e-03 ; 3.23832e+02 
1.73501e+02 ; -4.47020e-01 ; -4.71532e-03 ; -1.83842e-05 ; -4.61835e-03 ; 3.24846e+02 
1.73167e+02 ; -4.43790e-01 ; -4.72968e-03 ; -1.82303e-05 ; -4.63228e-03 ; 3.25846e+02 
1.72740e+02 ; -4.42144e-01 ; -4.74610e-03 ; -1.81367e-05 ; -4.64957e-03 ; 3.26860e+02 
1.72335e+02 ; -4.40926e-01 ; -4.76279e-03 ; -1.80623e-05 ; -4.66593e-03 ; 3.27874e+02 
1.71908e+02 ; -4.37758e-01 ; -4.77710e-03 ; -1.79069e-05 ; -4.68319e-03 ; 3.28887e+02 
1.71562e+02 ; -4.37041e-01 ; -4.79363e-03 ; -1.78571e-05 ; -4.69715e-03 ; 3.29904e+02 
1.71161e+02 ; -4.34506e-01 ; -4.80974e-03 ; -1.77298e-05 ; -4.71334e-03 ; 3.30915e+02 
1.70820e+02 ; -4.33383e-01 ; -4.82388e-03 ; -1.76640e-05 ; -4.72711e-03 ; 3.31899e+02 
1.70416e+02 ; -4.30383e-01 ; -4.84009e-03 ; -1.75182e-05 ; -4.74344e-03 ; 3.32929e+02 
1.70016e+02 ; -4.28159e-01 ; -4.85585e-03 ; -1.74046e-05 ; -4.75962e-03 ; 3.33943e+02 
1.69621e+02 ; -4.26178e-01 ; -4.86958e-03 ; -1.73013e-05 ; -4.77559e-03 ; 3.34960e+02 
1.69278e+02 ; -4.23071e-01 ; -4.88562e-03 ; -1.71557e-05 ; -4.78945e-03 ; 3.35959e+02 
1.68892e+02 ; -4.21755e-01 ; -4.90112e-03 ; -1.70806e-05 ; -4.80502e-03 ; 3.36972e+02 
1.68500e+02 ; -4.21389e-01 ; -4.91508e-03 ; -1.70438e-05 ; -4.82085e-03 ; 3.37987e+02 
1.68175e+02 ; -4.17787e-01 ; -4.93011e-03 ; -1.68800e-05 ; -4.83398e-03 ; 3.38990e+02 
1.67787e+02 ; -4.15090e-01 ; -4.94586e-03 ; -1.67458e-05 ; -4.84966e-03 ; 3.40005e+02 
1.67416e+02 ; -4.12102e-01 ; -4.95875e-03 ; -1.66010e-05 ; -4.86464e-03 ; 3.41005e+02 
1.67086e+02 ; -4.10376e-01 ; -4.97424e-03 ; -1.65102e-05 ; -4.87798e-03 ; 3.42019e+02 
1.66712e+02 ; -4.09007e-01 ; -4.98937e-03 ; -1.64310e-05 ; -4.89311e-03 ; 3.43032e+02 
1.66338e+02 ; -4.07608e-01 ; -5.00212e-03 ; -1.63510e-05 ; -4.90821e-03 ; 3.44047e+02 
1.66027e+02 ; -4.04857e-01 ; -5.01698e-03 ; -1.62210e-05 ; -4.92076e-03 ; 3.45048e+02 
1.65651e+02 ; -4.03759e-01 ; -5.03176e-03 ; -1.61533e-05 ; -4.93594e-03 ; 3.46049e+02 
1.65283e+02 ; -4.01687e-01 ; -5.04460e-03 ; -1.60474e-05 ; -4.95083e-03 ; 3.47050e+02 
1.64977e+02 ; -3.99610e-01 ; -5.05916e-03 ; -1.59455e-05 ; -4.96318e-03 ; 3.48065e+02 
1.64607e+02 ; -3.99504e-01 ; -5.07395e-03 ; -1.59184e-05 ; -4.97814e-03 ; 3.49066e+02 
1.64250e+02 ; -3.97738e-01 ; -5.08640e-03 ; -1.58261e-05 ; -4.99256e-03 ; 3.50081e+02 
1.63941e+02 ; -3.94491e-01 ; -5.10065e-03 ; -1.56782e-05 ; -5.00503e-03 ; 3.51098e+02 
1.63589e+02 ; -3.93252e-01 ; -5.11461e-03 ; -1.56077e-05 ; -5.01928e-03 ; 3.52098e+02 
1.63288e+02 ; -3.91092e-01 ; -5.12730e-03 ; -1.55040e-05 ; -5.03141e-03 ; 3.53100e+02 
1.62921e+02 ; -3.89133e-01 ; -5.14148e-03 ; -1.54050e-05 ; -5.04590e-03 ; 3.54084e+02 
1.62563e+02 ; -3.87016e-01 ; -5.15332e-03 ; -1.53009e-05 ; -5.05982e-03 ; 3.55101e+02 
1.62261e+02 ; -3.85206e-01 ; -5.16693e-03 ; -1.52123e-05 ; -5.07158e-03 ; 3.56115e+02 
1.61896e+02 ; -3.83787e-01 ; -5.18124e-03 ; -1.51358e-05 ; -5.08579e-03 ; 3.57115e+02 
1.61540e+02 ; -3.81538e-01 ; -5.19292e-03 ; -1.50274e-05 ; -5.09962e-03 ; 3.58132e+02 
1.61242e+02 ; -3.79370e-01 ; -5.20654e-03 ; -1.49256e-05 ; -5.11122e-03 ; 3.59130e+02 
1.60889e+02 ; -3.77936e-01 ; -5.21996e-03 ; -1.48499e-05 ; -5.12494e-03 ; 3.60145e+02 
1.60544e+02 ; -3.75904e-01 ; -5.23162e-03 ; -1.47513e-05 ; -5.13839e-03 ; 3.61159e+02 
1.60247e+02 ; -3.72743e-01 ; -5.24482e-03 ; -1.46113e-05 ; -5.14991e-03 ; 3.62158e+02 
1.59906e+02 ; -3.71003e-01 ; -5.25829e-03 ; -1.45249e-05 ; -5.16320e-03 ; 3.63160e+02 
1.59560e+02 ; -3.69488e-01 ; -5.26956e-03 ; -1.44473e-05 ; -5.17666e-03 ; 3.64176e+02 
1.59261e+02 ; -3.74433e-01 ; -5.28270e-03 ; -1.46246e-05 ; -5.18827e-03 ; 3.65161e+02 
1.58932e+02 ; -3.70256e-01 ; -5.29593e-03 ; -1.44441e-05 ; -5.20108e-03 ; 3.66177e+02 
1.58595e+02 ; -3.66797e-01 ; -5.30741e-03 ; -1.42916e-05 ; -5.21417e-03 ; 3.67191e+02 
1.58307e+02 ; -3.62365e-01 ; -5.32011e-03 ; -1.41041e-05 ; -5.22538e-03 ; 3.68207e+02 
1.57983e+02 ; -3.60785e-01 ; -5.33263e-03 ; -1.40256e-05 ; -5.23799e-03 ; 3.69209e+02 
1.57698e+02 ; -3.60319e-01 ; -5.34379e-03 ; -1.39924e-05 ; -5.24907e-03 ; 3.70209e+02 
1.57370e+02 ; -3.55969e-01 ; -5.35671e-03 ; -1.38062e-05 ; -5.26184e-03 ; 3.71224e+02 
1.57059e+02 ; -3.54516e-01 ; -5.36743e-03 ; -1.37337e-05 ; -5.27395e-03 ; 3.72226e+02 
1.56727e+02 ; -3.52235e-01 ; -5.37975e-03 ; -1.36282e-05 ; -5.28687e-03 ; 3.73241e+02 
1.56448e+02 ; -3.51446e-01 ; -5.39216e-03 ; -1.35833e-05 ; -5.29772e-03 ; 3.74243e+02 
1.56144e+02 ; -3.48928e-01 ; -5.40293e-03 ; -1.34706e-05 ; -5.30952e-03 ; 3.75242e+02 
1.55870e+02 ; -3.47470e-01 ; -5.41500e-03 ; -1.34004e-05 ; -5.32020e-03 ; 3.76258e+02 
1.55553e+02 ; -3.45475e-01 ; -5.42693e-03 ; -1.33076e-05 ; -5.33254e-03 ; 3.77272e+02 
1.55248e+02 ; -3.44565e-01 ; -5.43901e-03 ; -1.32573e-05 ; -5.34439e-03 ; 3.78290e+02 
1.54977e+02 ; -3.43280e-01 ; -5.44948e-03 ; -1.31944e-05 ; -5.35493e-03 ; 3.79290e+02 
1.54672e+02 ; -3.39671e-01 ; -5.46131e-03 ; -1.30408e-05 ; -5.36680e-03 ; 3.80305e+02 
1.54366e+02 ; -3.38629e-01 ; -5.47149e-03 ; -1.29858e-05 ; -5.37871e-03 ; 3.81305e+02 
1.54064e+02 ; -3.38440e-01 ; -5.48328e-03 ; -1.29639e-05 ; -5.39045e-03 ; 3.82336e+02 
1.53807e+02 ; -3.35659e-01 ; -5.49498e-03 ; -1.28451e-05 ; -5.40042e-03 ; 3.83353e+02 
1.53506e+02 ; -3.34560e-01 ; -5.50648e-03 ; -1.27886e-05 ; -5.41216e-03 ; 3.84354e+02 
1.53219e+02 ; -3.32409e-01 ; -5.51637e-03 ; -1.26928e-05 ; -5.42331e-03 ; 3.85353e+02 
1.52957e+02 ; -3.30248e-01 ; -5.52802e-03 ; -1.25983e-05 ; -5.43322e-03 ; 3.86369e+02 
1.52653e+02 ; -3.28514e-01 ; -5.53921e-03 ; -1.25185e-05 ; -5.44462e-03 ; 3.87369e+02 
1.52337e+02 ; -3.28065e-01 ; -5.54882e-03 ; -1.24872e-05 ; -5.45647e-03 ; 3.88385e+02 
1.52090e+02 ; -3.28361e-01 ; -5.56028e-03 ; -1.24874e-05 ; -5.46575e-03 ; 3.89384e+02 
1.51788e+02 ; -3.25917e-01 ; -5.56959e-03 ; -1.23810e-05 ; -5.47708e-03 ; 3.90383e+02 
1.51525e+02 ; -3.23781e-01 ; -5.58081e-03 ; -1.22883e-05 ; -5.48694e-03 ; 3.91398e+02 
1.51235e+02 ; -3.21632e-01 ; -5.59208e-03 ; -1.21941e-05 ; -5.49782e-03 ; 3.92412e+02 
1.50941e+02 ; -3.20448e-01 ; -5.60319e-03 ; -1.21365e-05 ; -5.50883e-03 ; 3.93429e+02 
1.50695e+02 ; -3.18468e-01 ; -5.61234e-03 ; -1.20509e-05 ; -5.51805e-03 ; 3.94431e+02 
1.50407e+02 ; -3.16521e-01 ; -5.62330e-03 ; -1.19649e-05 ; -5.52886e-03 ; 3.95430e+02 
1.50113e+02 ; -3.15883e-01 ; -5.63237e-03 ; -1.19283e-05 ; -5.53991e-03 ; 3.96444e+02 
1.49866e+02 ; -3.12500e-01 ; -5.64322e-03 ; -1.17902e-05 ; -5.54913e-03 ; 3.97443e+02 
1.49586e+02 ; -3.10497e-01 ; -5.65388e-03 ; -1.17030e-05 ; -5.55966e-03 ; 3.98459e+02 
1.49308e+02 ; -3.09781e-01 ; -5.66300e-03 ; -1.16645e-05 ; -5.57007e-03 ; 3.99460e+02 
1.49064e+02 ; -3.09351e-01 ; -5.67332e-03 ; -1.16383e-05 ; -5.57922e-03 ; 4.00475e+02 
1.48789e+02 ; -3.06888e-01 ; -5.68374e-03 ; -1.15344e-05 ; -5.58953e-03 ; 4.01489e+02 
1.48510e+02 ; -3.04364e-01 ; -5.69268e-03 ; -1.14282e-05 ; -5.60002e-03 ; 4.02504e+02 
1.48233e+02 ; -3.03283e-01 ; -5.70287e-03 ; -1.13764e-05 ; -5.61039e-03 ; 4.03519e+02 
1.48004e+02 ; -3.00398e-01 ; -5.71281e-03 ; -1.12570e-05 ; -5.61897e-03 ; 4.04536e+02 
1.47729e+02 ; -3.00259e-01 ; -5.72146e-03 ; -1.12367e-05 ; -5.62928e-03 ; 4.05535e+02 
1.47458e+02 ; -2.99690e-01 ; -5.73184e-03 ; -1.12007e-05 ; -5.63946e-03 ; 4.06551e+02 
1.47230e+02 ; -2.98312e-01 ; -5.74189e-03 ; -1.11369e-05 ; -5.64801e-03 ; 4.07552e+02 
1.46957e+02 ; -2.97057e-01 ; -5.75017e-03 ; -1.10754e-05 ; -5.65825e-03 ; 4.08550e+02 
1.46729e+02 ; -2.94702e-01 ; -5.76026e-03 ; -1.09755e-05 ; -5.66680e-03 ; 4.09550e+02 
1.46475e+02 ; -2.93079e-01 ; -5.76996e-03 ; -1.09017e-05 ; -5.67630e-03 ; 4.10566e+02 
1.46205e+02 ; -2.91831e-01 ; -5.77860e-03 ; -1.08412e-05 ; -5.68644e-03 ; 4.11581e+02 
1.45991e+02 ; -2.91109e-01 ; -5.78820e-03 ; -1.08033e-05 ; -5.69446e-03 ; 4.12595e+02 
1.45731e+02 ; -2.89096e-01 ; -5.79822e-03 ; -1.07152e-05 ; -5.70419e-03 ; 4.13610e+02 
1.45472e+02 ; -2.87146e-01 ; -5.80723e-03 ; -1.06296e-05 ; -5.71393e-03 ; 4.14625e+02 
1.45224e+02 ; -2.88971e-01 ; -5.81574e-03 ; -1.06846e-05 ; -5.72321e-03 ; 4.15639e+02 
1.45011e+02 ; -2.86963e-01 ; -5.82503e-03 ; -1.05994e-05 ; -5.73123e-03 ; 4.16653e+02 
1.44757e+02 ; -2.85317e-01 ; -5.83463e-03 ; -1.05259e-05 ; -5.74074e-03 ; 4.17670e+02 
1.44493e+02 ; -2.84205e-01 ; -5.84239e-03 ; -1.04717e-05 ; -5.75062e-03 ; 4.18669e+02 
1.44295e+02 ; -2.82135e-01 ; -5.85177e-03 ; -1.03855e-05 ; -5.75807e-03 ; 4.19685e+02 
1.44046e+02 ; -2.80596e-01 ; -5.86110e-03 ; -1.03166e-05 ; -5.76741e-03 ; 4.20688e+02 
1.43791e+02 ; -2.79109e-01 ; -5.86898e-03 ; -1.02495e-05 ; -5.77695e-03 ; 4.21685e+02 
1.43577e+02 ; -2.78306e-01 ; -5.87833e-03 ; -1.02096e-05 ; -5.78500e-03 ; 4.22681e+02 
1.43342e+02 ; -2.76779e-01 ; -5.88568e-03 ; -1.01423e-05 ; -5.79380e-03 ; 4.23698e+02 
1.43135e+02 ; -2.76116e-01 ; -5.89489e-03 ; -1.01081e-05 ; -5.80153e-03 ; 4.24697e+02 
1.42885e+02 ; -2.74050e-01 ; -5.90396e-03 ; -1.00211e-05 ; -5.81047e-03 ; 4.25686e+02 
1.42635e+02 ; -2.72283e-01 ; -5.91145e-03 ; -9.94526e-06 ; -5.81942e-03 ; 4.26705e+02 
1.42421e+02 ; -2.69540e-01 ; -5.92012e-03 ; -9.83555e-06 ; -5.82708e-03 ; 4.27719e+02 
1.42178e+02 ; -2.69157e-01 ; -5.92911e-03 ; -9.81081e-06 ; -5.83580e-03 ; 4.28735e+02 
1.41939e+02 ; -2.68839e-01 ; -5.93619e-03 ; -9.78868e-06 ; -5.84436e-03 ; 4.29733e+02 
1.41728e+02 ; -2.66165e-01 ; -5.94513e-03 ; -9.68213e-06 ; -5.85191e-03 ; 4.30750e+02 
1.41494e+02 ; -2.65465e-01 ; -5.95378e-03 ; -9.64651e-06 ; -5.86027e-03 ; 4.31753e+02 
1.41245e+02 ; -2.64523e-01 ; -5.96084e-03 ; -9.60149e-06 ; -5.86920e-03 ; 4.32753e+02 
1.41042e+02 ; -2.63656e-01 ; -5.96966e-03 ; -9.56134e-06 ; -5.87646e-03 ; 4.33767e+02 
1.40812e+02 ; -2.62061e-01 ; -5.97811e-03 ; -9.49370e-06 ; -5.88469e-03 ; 4.34782e+02 
1.40575e+02 ; -2.62002e-01 ; -5.98523e-03 ; -9.48150e-06 ; -5.89318e-03 ; 4.35796e+02 
1.40371e+02 ; -2.58094e-01 ; -5.99340e-03 ; -9.33156e-06 ; -5.90048e-03 ; 4.36795e+02 
